repeat,split_seed,main_target_fpr,lower_target_fpr,main_threshold,lower_threshold,train_achieved_main_fpr,train_achieved_lower_fpr,baseline_sensitivity,baseline_FPR,baseline_PPV,rescued_sensitivity,rescued_FPR,rescued_PPV,baseline_LR_positive,baseline_LR_negative,baseline_diagnostic_odds_ratio,rescued_LR_positive,rescued_LR_negative,rescued_diagnostic_odds_ratio,matched_train_target_FPR,matched_train_achieved_FPR,matched_zebra_threshold,matched_zebra_sensitivity,matched_zebra_FPR,matched_zebra_PPV,matched_zebra_LR_positive,matched_zebra_LR_negative,matched_zebra_diagnostic_odds_ratio,rescue_minus_matched_sensitivity,rescue_minus_matched_FPR,rescue_minus_matched_PPV,rescue_minus_matched_LR_positive,rescue_minus_matched_LR_negative,delta_sensitivity,delta_FPR,delta_PPV,rescued_TP,added_FP,fraction_baseline_FN_rescued,rescue_subgroup_PPV,FP_per_rescued_TP,baseline_explicit_negative_FPR,rescued_explicit_negative_FPR,delta_explicit_negative_FPR,added_explicit_negative_FP,band_N,band_cases,band_carriers,case_prev_carrier,case_prev_noncarrier,carrier_case_OR,carrier_case_fisher_p
2,87055916,0.01,0.05,0.9999871876469801,0.9974804475769272,0.01018981018981019,0.05014985014985015,0.26490066225165565,0.011586096683979225,0.31496062992125984,0.33774834437086093,0.02024237581568784,0.2512315270935961,22.86366750399635,0.7437161044398165,30.742466604535572,16.685212617636807,0.675934169106865,24.684671052631575,0.016783216783216783,0.016783216783216783,0.9999264595012858,0.2847682119205298,0.01771207883872686,0.24431818181818182,16.07762784444555,0.728128456709428,22.080757449178503,0.05298013245033112,0.0025302969769609787,0.006913345275414262,0.607584773191256,-0.05219428760256306,0.07284768211920528,0.008656279131708616,-0.06372910282766375,11,65,0.0990990990990991,0.14473684210526316,5.909090909090909,0.14678899082568808,0.1834862385321101,0.03669724770642202,8,320,22,76,0.14473684210526316,0.045081967213114756,3.5846153846153848,0.007002532790252999
2,87055916,0.01,0.1,0.9999871876469801,0.9833823923879152,0.01018981018981019,0.1000999000999001,0.26490066225165565,0.011586096683979225,0.31496062992125984,0.40397350993377484,0.029564522572912505,0.21554770318021202,22.86366750399635,0.7437161044398165,30.742466604535572,13.664131018435654,0.6141845634564683,22.247597597597597,0.025574425574425574,0.025574425574425574,0.9996965874293768,0.32450331125827814,0.02623518444533227,0.1991869918699187,12.369012001210205,0.6936959293984668,17.83059619787001,0.0794701986754967,0.0033293381275802357,0.01636071131029332,1.2951190172254492,-0.07951136594199848,0.1390728476821192,0.01797842588893328,-0.09941292674104782,21,135,0.1891891891891892,0.1346153846153846,6.428571428571429,0.14678899082568808,0.22018348623853212,0.07339449541284404,16,673,37,156,0.1346153846153846,0.030947775628626693,4.870833333333334,5.7601566276316425e-06
3,1893136257,0.005,0.02,1.0,0.9998903432728847,0.005594405594405594,0.02017982017982018,0.31125827814569534,0.0037288587028898655,0.6266666666666667,0.33774834437086093,0.006392329204954055,0.5151515151515151,83.47280037842951,0.6913195547926712,120.74416208791209,52.83650662251656,0.6665122211659571,79.273125,0.008191808191808193,0.008191808191808193,0.9999990152465127,0.31788079470198677,0.0049274204288187505,0.5647058823529412,64.51261857884376,0.6854969369088304,94.11073209131465,0.019867549668874163,0.0014649087761353045,-0.04955436720142603,-11.676111956327198,-0.018984715742873304,0.026490066225165587,0.0026634705020641895,-0.11151515151515157,4,20,0.038461538461538464,0.16666666666666666,5.0,0.10900473933649289,0.12322274881516587,0.01421800947867298,3,126,10,24,0.16666666666666666,0.058823529411764705,3.2,0.09594225250786029
3,1893136257,0.005,0.05,1.0,0.9981011985915128,0.005594405594405594,0.05014985014985015,0.31125827814569534,0.0037288587028898655,0.6266666666666667,0.37748344370860926,0.011186576108669596,0.40425531914893614,83.47280037842951,0.6913195547926712,120.74416208791209,33.744323557237465,0.6295591678373136,53.59992401215805,0.014385614385614386,0.014385614385614386,0.9999767665490593,0.3443708609271523,0.011719270209082434,0.37142857142857144,29.385009030704396,0.6634037468397809,44.29430670339761,0.033112582781456956,-0.000532694100412838,0.0328267477203647,4.359314526533069,-0.03384457900246729,0.06622516556291391,0.00745771740577973,-0.22241134751773056,10,56,0.09615384615384616,0.15151515151515152,5.6,0.10900473933649289,0.13270142180094788,0.023696682464454985,5,324,21,66,0.15151515151515152,0.04263565891472868,4.009740259740259,0.0034424484170720135
3,1893136257,0.005,0.1,1.0,0.9838126062319926,0.005594405594405594,0.1000999000999001,0.31125827814569534,0.0037288587028898655,0.6266666666666667,0.4304635761589404,0.021707284591823146,0.2850877192982456,83.47280037842951,0.6913195547926712,120.74416208791209,19.830374192499896,0.5821738370027929,34.06263375659865,0.022377622377622378,0.022377622377622378,0.9998560500572117,0.3841059602649007,0.02117459049141031,0.2672811059907834,18.13994751968012,0.6292174618191648,28.829377155609656,0.046357615894039694,0.000532694100412838,0.017806613307462194,1.6904266728197754,-0.04704362481637192,0.11920529801324503,0.01797842588893328,-0.3415789473684211,18,135,0.17307692307692307,0.11764705882352941,7.5,0.10900473933649289,0.17061611374407584,0.06161137440758295,13,707,34,153,0.11764705882352941,0.02888086642599278,4.483333333333333,3.8589150871373946e-05
3,1893136257,0.01,0.02,0.9999953806579015,0.9998903432728847,0.01018981018981019,0.02017982017982018,0.31788079470198677,0.007857237981089359,0.4485981308411215,0.33774834437086093,0.01012118790784392,0.4015748031496063,40.45706588842744,0.6875212231654739,58.84482474905382,33.370425235273615,0.6690229627497922,49.879342105263156,0.012187812187812189,0.012187812187812189,0.9999871876469801,0.33112582781456956,0.01025436143294713,0.3937007874015748,32.29121871505978,0.6758041118057585,47.781921049247785,0.006622516556291369,-0.0001331735251032095,0.007874015748031482,1.0792065202138375,-0.0067811490559662735,0.019867549668874163,0.0022639499267545615,-0.04702332769151518,3,17,0.02912621359223301,0.15,5.666666666666667,0.15165876777251186,0.15639810426540285,0.004739336492890989,1,94,9,20,0.15,0.08108108108108109,2.0,0.39516474574800386
3,1893136257,0.01,0.05,0.9999953806579015,0.9981011985915128,0.01018981018981019,0.05014985014985015,0.31788079470198677,0.007857237981089359,0.4485981308411215,0.37748344370860926,0.014915434811559462,0.33727810650887574,40.45706588842744,0.6875212231654739,58.84482474905382,25.3082426679281,0.6319422497217864,40.04834726443768,0.01838161838161838,0.01838161838161838,0.9999217097260586,0.36423841059602646,0.017179384738314023,0.29891304347826086,21.202063760973353,0.6468744952350186,32.77616279069767,0.013245033112582794,-0.0022639499267545615,0.03836506303061488,4.106178906954746,-0.014932245513232245,0.05960264900662249,0.007058196830470103,-0.11132002433224575,9,53,0.08737864077669903,0.14516129032258066,5.888888888888889,0.15165876777251186,0.16587677725118483,0.014218009478672966,3,292,20,62,0.14516129032258066,0.04782608695652174,3.3807890222984565,0.018827354366077707
3,1893136257,0.01,0.1,0.9999953806579015,0.9838126062319926,0.01018981018981019,0.1000999000999001,0.31788079470198677,0.007857237981089359,0.4485981308411215,0.4304635761589404,0.025436143294713012,0.25390625,40.45706588842744,0.6875212231654739,58.84482474905382,16.923303630248604,0.5844013400686686,28.958358699622547,0.026373626373626374,0.026373626373626374,0.9997530846300876,0.40397350993377484,0.02330536689306166,0.2584745762711864,17.333926206244087,0.610248556573123,28.404698412698416,0.02649006622516553,0.002130776401651352,-0.004568326271186418,-0.41062257599548246,-0.02584721650445443,0.1125827814569536,0.017578905313623654,-0.1946918808411215,17,132,0.1650485436893204,0.11409395973154363,7.764705882352941,0.15165876777251186,0.2037914691943128,0.05213270142180093,11,675,33,149,0.11409395973154363,0.030418250950570342,4.105113636363637,0.00013255111483457938
4,488902221,0.005,0.02,0.9999994461491432,0.9998148661037372,0.005194805194805195,0.02017982017982018,0.2980132450331126,0.0059928086296444265,0.5,0.32450331125827814,0.009322146757224663,0.4117647058823529,49.72847682119206,0.7062189902259323,70.41509433962264,34.80993377483444,0.6818530226860585,51.051960784313735,0.007992007992007992,0.007992007992007992,0.9999933791890818,0.2980132450331126,0.01025436143294713,0.36885245901639346,29.0620968435538,0.7092597609050535,40.975251163930416,0.02649006622516553,-0.0009322146757224665,0.04291224686595946,5.747836931280641,-0.027406738218994975,0.02649006622516553,0.0033293381275802366,-0.08823529411764708,4,25,0.03773584905660377,0.13793103448275862,6.25,0.14349775784753363,0.15695067264573992,0.013452914798206289,3,147,9,29,0.13793103448275862,0.0423728813559322,3.616,0.07564706262607675
4,488902221,0.005,0.05,0.9999994461491432,0.9973460814823714,0.005194805194805195,0.05014985014985015,0.2980132450331126,0.0059928086296444265,0.5,0.3576158940397351,0.014782261286456252,0.32727272727272727,49.72847682119206,0.7062189902259323,70.41509433962264,24.192231967066405,0.6520224725136021,37.10337141264977,0.014185814185814187,0.014185814185814187,0.9999546429679753,0.31788079470198677,0.016513517112797974,0.27906976744186046,19.24973296304209,0.6935725270931322,27.754462887566557,0.039735099337748325,-0.0017312558263417217,0.04820295983086681,4.942499004024317,-0.041550054579530094,0.05960264900662249,0.008789452656811827,-0.17272727272727273,9,66,0.08490566037735849,0.12,7.333333333333333,0.14349775784753363,0.15695067264573992,0.013452914798206289,3,369,22,75,0.12,0.04421768707482993,2.9475524475524475,0.02457709360949257
4,488902221,0.005,0.1,0.9999994461491432,0.9783932512042172,0.005194805194805195,0.1000999000999001,0.2980132450331126,0.0059928086296444265,0.5,0.4304635761589404,0.02583566387002264,0.25096525096525096,49.72847682119206,0.7062189902259323,70.41509433962264,16.661603058646822,0.5846410125252928,28.498861184368256,0.02257742257742258,0.02257742257742258,0.9997162558346647,0.36423841059602646,0.027700093221467572,0.20912547528517111,13.149356851757513,0.6538739590240292,20.109925881410255,0.06622516556291391,-0.001864429351444933,0.04183977568007985,3.5122462068893086,-0.06923294649873646,0.13245033112582777,0.019842855240378213,-0.24903474903474904,20,149,0.18867924528301888,0.11834319526627218,7.45,0.14349775784753363,0.20179372197309417,0.05829596412556054,13,828,40,169,0.11834319526627218,0.030349013657056147,4.2885906040268456,1.7392649861296133e-05
4,488902221,0.01,0.02,0.9999871876469801,0.9998148661037372,0.01018981018981019,0.02017982017982018,0.304635761589404,0.011586096683979225,0.3458646616541353,0.33112582781456956,0.013983220135836995,0.3225806451612903,26.293217629595798,0.7035152339295562,37.37405582922824,23.680227057710503,0.6783598269773632,34.90806223479491,0.012387612387612388,0.012387612387612388,0.9999704959565018,0.31788079470198677,0.013983220135836995,0.3137254901960784,22.73301797540208,0.6917926948383011,32.86102635228849,0.013245033112582794,0.0,0.008855154965211887,0.9472090823084223,-0.013432867860937892,0.026490066225165587,0.002397123451857771,-0.023284016492845006,4,18,0.0380952380952381,0.18181818181818182,4.5,0.16591928251121077,0.17488789237668162,0.00896860986547085,2,104,8,22,0.18181818181818182,0.04878048780487805,4.333333333333333,0.059744058362069086
4,488902221,0.01,0.05,0.9999871876469801,0.9973460814823714,0.01018981018981019,0.05014985014985015,0.304635761589404,0.011586096683979225,0.3458646616541353,0.36423841059602646,0.019443334665068583,0.2736318407960199,26.293217629595798,0.7035152339295562,37.37405582922824,18.73333030935317,0.6483680259180276,28.893050799086758,0.018581418581418582,0.018581418581418582,0.9998768150053635,0.33774834437086093,0.021840458116926354,0.2372093023255814,15.464343401712163,0.6770384863334521,22.841158536585365,0.02649006622516553,-0.002397123451857771,0.03642253847043847,3.2689869076410076,-0.028670460415424537,0.05960264900662249,0.007857237981089359,-0.07223282085811544,9,59,0.08571428571428572,0.1323529411764706,6.555555555555555,0.16591928251121077,0.17488789237668162,0.00896860986547085,2,326,21,68,0.1323529411764706,0.046511627906976744,3.1271186440677967,0.02170762880135502
4,488902221,0.01,0.1,0.9999871876469801,0.9783932512042172,0.01018981018981019,0.1000999000999001,0.304635761589404,0.011586096683979225,0.3458646616541353,0.4370860927152318,0.03049673724863497,0.22372881355932203,26.293217629595798,0.7035152339295562,37.37405582922824,14.332224760692908,0.5806209518957863,24.684305163113283,0.026973026973026972,0.026973026973026972,0.9995421175714174,0.3708609271523179,0.03129577839925423,0.19243986254295534,11.850190221220233,0.6494645721766903,18.24609182530795,0.06622516556291391,-0.0007990411506192605,0.031288951016366695,2.482034539472675,-0.06884362028090396,0.13245033112582782,0.018910640564655745,-0.12213584809481329,20,142,0.19047619047619047,0.12345679012345678,7.1,0.16591928251121077,0.21973094170403587,0.0538116591928251,12,785,39,162,0.12345679012345678,0.030497592295345103,4.477390659747962,1.2302665173415902e-05
5,994620283,0.005,0.02,1.0,0.9998792044053202,0.005194805194805195,0.02017982017982018,0.33774834437086093,0.003995205753096284,0.6296296296296297,0.36423841059602646,0.0065255027300572645,0.5288461538461539,84.5384105960265,0.664908100296725,127.14299999999999,55.81767806460332,0.639937503329013,87.2236394557823,0.008391608391608392,0.008391608391608392,0.9999953806579015,0.3443708609271523,0.009055799707018244,0.43333333333333335,38.02765874561745,0.6616206430987788,57.476530005941775,0.019867549668874163,-0.0025302969769609796,0.0955128205128205,17.79001931898587,-0.02168313976976577,0.02649006622516553,0.0025302969769609805,-0.1007834757834758,4,19,0.04,0.17391304347826086,4.75,0.11057692307692307,0.1201923076923077,0.009615384615384623,2,128,7,23,0.17391304347826086,0.02857142857142857,7.157894736842105,0.019619262954372906
5,994620283,0.005,0.05,1.0,0.9972807113199903,0.005194805194805195,0.05014985014985015,0.33774834437086093,0.003995205753096284,0.6296296296296297,0.39072847682119205,0.011852443734185644,0.39864864864864863,84.5384105960265,0.664908100296725,127.14299999999999,32.9660689039363,0.6165794969743489,53.46604787493894,0.016183816183816185,0.016183816183816185,0.9999491509990347,0.3509933774834437,0.015980823012385136,0.3063583815028902,21.963410596026492,0.6595467219484127,33.30076530612245,0.039735099337748325,-0.004128379278199493,0.09229026714575844,11.002658307909812,-0.0429672249740638,0.05298013245033112,0.007857237981089359,-0.23098098098098102,8,59,0.08,0.11940298507462686,7.375,0.11057692307692307,0.14423076923076922,0.033653846153846145,7,389,21,67,0.11940298507462686,0.040372670807453416,3.2229465449804433,0.015993457651148776
5,994620283,0.005,0.1,1.0,0.9817300255720066,0.005194805194805195,0.1000999000999001,0.33774834437086093,0.003995205753096284,0.6296296296296297,0.4503311258278146,0.02090824344120389,0.3022222222222222,84.5384105960265,0.664908100296725,127.14299999999999,21.538448559497194,0.5614069064416404,38.365129307037066,0.024975024975024976,0.024975024975024976,0.9997178512029857,0.40397350993377484,0.02596883739512585,0.23828125,15.556087620988283,0.611917270154127,25.42188034188034,0.04635761589403975,-0.005060593953921961,0.06394097222222223,5.982360938508911,-0.05051036371248663,0.11258278145695366,0.016913037688107604,-0.3274074074074074,17,127,0.17,0.11805555555555555,7.470588235294118,0.11057692307692307,0.18269230769230768,0.07211538461538461,15,762,33,144,0.11805555555555555,0.025889967637540454,5.036417322834645,1.553808750592796e-05
5,994620283,0.01,0.02,0.9999924155765957,0.9998792044053202,0.01018981018981019,0.02017982017982018,0.3443708609271523,0.009588493807431082,0.41935483870967744,0.36423841059602646,0.011186576108669596,0.39568345323741005,35.91501103752759,0.6619764966112698,54.25420875420875,32.56031220435194,0.6429540437487458,50.64174107142857,0.012787212787212787,0.012787212787212787,0.999972144548206,0.3443708609271523,0.013317352510320948,0.34210526315789475,25.858807947019866,0.6644782298958042,38.91595959595959,0.019867549668874163,-0.002130776401651352,0.05357819007951531,6.701504257332072,-0.02152418614705842,0.019867549668874163,0.001598082301238514,-0.02367138547226738,3,12,0.030303030303030304,0.2,4.0,0.15384615384615385,0.15384615384615385,0.0,0,85,6,15,0.2,0.04285714285714286,5.583333333333333,0.06497806945940944
5,994620283,0.01,0.05,0.9999924155765957,0.9972807113199903,0.01018981018981019,0.05014985014985015,0.3443708609271523,0.009588493807431082,0.41935483870967744,0.39072847682119205,0.016513517112797974,0.3224043715846995,35.91501103752759,0.6619764966112698,54.25420875420875,23.6611301004059,0.6195016746851278,38.19381136044881,0.02057942057942058,0.02057942057942058,0.999868863665675,0.3841059602649007,0.021307764016513516,0.26605504587155965,18.02657284768212,0.6293030812860064,28.645295698924734,0.006622516556291369,-0.004794246903715542,0.05634932571313983,5.634557252723777,-0.009801406600878582,0.04635761589403975,0.006925023305366892,-0.09695046712497796,7,52,0.0707070707070707,0.11864406779661017,7.428571428571429,0.15384615384615385,0.1778846153846154,0.024038461538461536,5,346,20,59,0.11864406779661017,0.04529616724738676,2.837278106508876,0.057895737225809374
5,994620283,0.01,0.1,0.9999924155765957,0.9817300255720066,0.01018981018981019,0.1000999000999001,0.3443708609271523,0.009588493807431082,0.41935483870967744,0.4503311258278146,0.02556931681981622,0.26153846153846155,35.91501103752759,0.6619764966112698,54.25420875420875,17.612168874172188,0.5640923296650184,31.222138554216876,0.02937062937062937,0.02937062937062937,0.9995482053970776,0.4105960264900662,0.029298175522706086,0.2198581560283688,14.014388922335941,0.6071936393313339,23.0805924412666,0.03973509933774838,-0.003728858702889866,0.04168030551009275,3.5977799518362463,-0.043101309666315424,0.1059602649006623,0.01598082301238514,-0.15781637717121588,16,120,0.16161616161616163,0.11764705882352941,7.5,0.15384615384615385,0.21634615384615385,0.0625,13,719,32,136,0.11764705882352941,0.0274442538593482,4.725,4.5648578169369274e-05
6,1448795119,0.005,0.02,1.0,0.9998880399989367,0.005394605394605395,0.02017982017982018,0.23841059602649006,0.003862032227993075,0.5538461538461539,0.26490066225165565,0.006658676255160474,0.4444444444444444,61.731902260790136,0.7645420901653859,80.74362818590704,39.78278145695364,0.740026937545558,53.75855855855856,0.007992007992007992,0.007992007992007992,0.9999979068800242,0.23841059602649006,0.006925023305366893,0.4090909090909091,34.42740703005604,0.7669002057713673,44.89163879598662,0.026490066225165587,-0.000266347050206419,0.035353535353535304,5.355374426897605,-0.026873268225809266,0.026490066225165587,0.002796644027167399,-0.10940170940170946,4,21,0.034782608695652174,0.16,5.25,0.10945273631840796,0.12437810945273632,0.01492537313432836,3,130,10,25,0.16,0.05714285714285714,3.142857142857143,0.0992160616417443
6,1448795119,0.005,0.05,1.0,0.9969330922728911,0.005394605394605395,0.05014985014985015,0.23841059602649006,0.003862032227993075,0.5538461538461539,0.2913907284768212,0.014649087761353043,0.2857142857142857,61.731902260790136,0.7645420901653859,80.74362818590704,19.89139072847682,0.7191440762086161,27.659813084112145,0.013386613386613387,0.013386613386613387,0.999972144548206,0.2582781456953642,0.01291783193501132,0.2867647058823529,19.993923670376187,0.7514286837524973,26.607879234167896,0.033112582781456956,0.0017312558263417235,-0.0010504201680672232,-0.10253294189936568,-0.03228460754388118,0.05298013245033112,0.010787055533359968,-0.2681318681318682,8,81,0.06956521739130435,0.0898876404494382,10.125,0.10945273631840796,0.14925373134328357,0.03980099502487561,8,419,21,89,0.0898876404494382,0.03939393939393939,2.4083570750237415,0.09480394646844177
