target_name,repeat,model,split_seed,inner_cv_auc,params_json
NON FIBROTIC ILA ADJUDICATED,15,combined,1097924242,0.7885098039215687,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,16,genomic,1277463552,0.5454117647058824,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,16,combined,1277463552,0.7225686274509804,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,17,genomic,1489146622,0.5248627450980392,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,17,combined,1489146622,0.6515294117647059,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,18,genomic,1118144485,0.5774117647058824,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,18,combined,1118144485,0.7589019607843137,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,19,genomic,1830295150,0.5808235294117647,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.12, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,19,combined,1830295150,0.7821960784313725,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,20,genomic,655458393,0.45505882352941174,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,20,combined,655458393,0.6258039215686275,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,21,genomic,505410369,0.5681764705882354,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,21,combined,505410369,0.7560000000000001,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,22,genomic,1530250669,0.5470784313725491,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,22,combined,1530250669,0.7475686274509804,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,23,genomic,148120449,0.5612745098039217,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.03, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,23,combined,148120449,0.7435098039215685,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,24,genomic,82231652,0.5663529411764706,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,24,combined,82231652,0.7362156862745097,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,25,genomic,1472792031,0.4782843137254902,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,25,combined,1472792031,0.6938823529411765,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,26,genomic,1129969800,0.6645490196078431,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,26,combined,1129969800,0.7998431372549019,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,27,genomic,1470371538,0.5185098039215686,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,27,combined,1470371538,0.6399411764705882,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,28,genomic,486400377,0.5160686274509804,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,28,combined,486400377,0.7633921568627451,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,29,genomic,1705249022,0.6378431372549019,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,29,combined,1705249022,0.7904313725490195,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,30,genomic,62697972,0.5609411764705882,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,30,combined,62697972,0.7325882352941177,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
