target_name,repeat,split_seed,model,inner_cv_auc,params_json
NON FIBROTIC ILA ADJUDICATED,3,1303462699,zebra_plus_genomics_elasticnet,0.7666862745098039,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,4,1770480804,zebra_plus_MUC5B_ridge,0.8444705882352942,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,4,1770480804,zebra_plus_MUC5B_DOCK2_ridge,0.8220686274509804,"{""lr__C"": 0.1}"
NON FIBROTIC ILA ADJUDICATED,4,1770480804,zebra_plus_genomics_elasticnet,0.775607843137255,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,5,1954458717,zebra_plus_MUC5B_ridge,0.7615980392156864,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,5,1954458717,zebra_plus_MUC5B_DOCK2_ridge,0.754921568627451,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,5,1954458717,zebra_plus_genomics_elasticnet,0.7287843137254902,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,6,1324981497,zebra_plus_MUC5B_ridge,0.7805196078431372,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,6,1324981497,zebra_plus_MUC5B_DOCK2_ridge,0.7784411764705883,"{""lr__C"": 0.01}"
NON FIBROTIC ILA ADJUDICATED,6,1324981497,zebra_plus_genomics_elasticnet,0.7692352941176471,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,7,997509641,zebra_plus_MUC5B_ridge,0.7856862745098039,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,7,997509641,zebra_plus_MUC5B_DOCK2_ridge,0.7944411764705883,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,7,997509641,zebra_plus_genomics_elasticnet,0.7583235294117646,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,8,1014565754,zebra_plus_MUC5B_ridge,0.8204019607843137,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,8,1014565754,zebra_plus_MUC5B_DOCK2_ridge,0.8158529411764706,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,8,1014565754,zebra_plus_genomics_elasticnet,0.7824901960784314,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,9,814830050,zebra_plus_MUC5B_ridge,0.8312352941176471,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,9,814830050,zebra_plus_MUC5B_DOCK2_ridge,0.8294705882352941,"{""lr__C"": 0.1}"
NON FIBROTIC ILA ADJUDICATED,9,814830050,zebra_plus_genomics_elasticnet,0.8084509803921569,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,10,1367209729,zebra_plus_MUC5B_ridge,0.7779117647058825,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,10,1367209729,zebra_plus_MUC5B_DOCK2_ridge,0.7815980392156862,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,10,1367209729,zebra_plus_genomics_elasticnet,0.7250098039215686,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,11,1875920266,zebra_plus_MUC5B_ridge,0.7745980392156863,"{""lr__C"": 0.01}"
NON FIBROTIC ILA ADJUDICATED,11,1875920266,zebra_plus_MUC5B_DOCK2_ridge,0.771607843137255,"{""lr__C"": 0.01}"
NON FIBROTIC ILA ADJUDICATED,11,1875920266,zebra_plus_genomics_elasticnet,0.747235294117647,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,12,2085001438,zebra_plus_MUC5B_ridge,0.8766372549019609,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,12,2085001438,zebra_plus_MUC5B_DOCK2_ridge,0.8535588235294118,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,12,2085001438,zebra_plus_genomics_elasticnet,0.838470588235294,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,13,2093446314,zebra_plus_MUC5B_ridge,0.7995980392156863,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,13,2093446314,zebra_plus_MUC5B_DOCK2_ridge,0.7948529411764705,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,13,2093446314,zebra_plus_genomics_elasticnet,0.7451176470588234,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,14,474206586,zebra_plus_MUC5B_ridge,0.800686274509804,"{""lr__C"": 0.01}"
NON FIBROTIC ILA ADJUDICATED,14,474206586,zebra_plus_MUC5B_DOCK2_ridge,0.7937254901960785,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,14,474206586,zebra_plus_genomics_elasticnet,0.7309901960784314,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,15,109855016,zebra_plus_MUC5B_ridge,0.818186274509804,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,15,109855016,zebra_plus_MUC5B_DOCK2_ridge,0.8007352941176471,"{""lr__C"": 0.1}"
NON FIBROTIC ILA ADJUDICATED,15,109855016,zebra_plus_genomics_elasticnet,0.8359705882352942,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,16,686014467,zebra_plus_MUC5B_ridge,0.7944803921568627,"{""lr__C"": 0.1}"
NON FIBROTIC ILA ADJUDICATED,16,686014467,zebra_plus_MUC5B_DOCK2_ridge,0.7643823529411765,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,16,686014467,zebra_plus_genomics_elasticnet,0.7628039215686274,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,17,531397463,zebra_plus_MUC5B_ridge,0.8013235294117647,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,17,531397463,zebra_plus_MUC5B_DOCK2_ridge,0.8046372549019608,"{""lr__C"": 0.1}"
NON FIBROTIC ILA ADJUDICATED,17,531397463,zebra_plus_genomics_elasticnet,0.8065784313725489,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,18,970613768,zebra_plus_MUC5B_ridge,0.8463137254901961,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,18,970613768,zebra_plus_MUC5B_DOCK2_ridge,0.8417058823529412,"{""lr__C"": 0.1}"
NON FIBROTIC ILA ADJUDICATED,18,970613768,zebra_plus_genomics_elasticnet,0.8212058823529412,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,19,1445487957,zebra_plus_MUC5B_ridge,0.8033627450980392,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,19,1445487957,zebra_plus_MUC5B_DOCK2_ridge,0.7781176470588235,"{""lr__C"": 0.1}"
NON FIBROTIC ILA ADJUDICATED,19,1445487957,zebra_plus_genomics_elasticnet,0.7961078431372549,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,20,1515656545,zebra_plus_MUC5B_ridge,0.8042745098039216,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,20,1515656545,zebra_plus_MUC5B_DOCK2_ridge,0.8108823529411765,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,20,1515656545,zebra_plus_genomics_elasticnet,0.8233333333333333,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,21,1619347088,zebra_plus_MUC5B_ridge,0.8419509803921569,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,21,1619347088,zebra_plus_MUC5B_DOCK2_ridge,0.826656862745098,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,21,1619347088,zebra_plus_genomics_elasticnet,0.8102156862745097,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,22,139670792,zebra_plus_MUC5B_ridge,0.8201176470588235,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,22,139670792,zebra_plus_MUC5B_DOCK2_ridge,0.8050196078431373,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,22,139670792,zebra_plus_genomics_elasticnet,0.7813431372549019,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,23,251285041,zebra_plus_MUC5B_ridge,0.7919313725490197,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,23,251285041,zebra_plus_MUC5B_DOCK2_ridge,0.760921568627451,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,23,251285041,zebra_plus_genomics_elasticnet,0.7543235294117648,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,24,112192495,zebra_plus_MUC5B_ridge,0.8680686274509805,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,24,112192495,zebra_plus_MUC5B_DOCK2_ridge,0.8450588235294118,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,24,112192495,zebra_plus_genomics_elasticnet,0.8089019607843139,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,25,1420740553,zebra_plus_MUC5B_ridge,0.8276372549019607,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,25,1420740553,zebra_plus_MUC5B_DOCK2_ridge,0.7962549019607842,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,25,1420740553,zebra_plus_genomics_elasticnet,0.8200980392156864,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,26,97516792,zebra_plus_MUC5B_ridge,0.8187156862745099,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,26,97516792,zebra_plus_MUC5B_DOCK2_ridge,0.8088823529411765,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,26,97516792,zebra_plus_genomics_elasticnet,0.8133823529411764,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,27,1861409819,zebra_plus_MUC5B_ridge,0.8419607843137255,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,27,1861409819,zebra_plus_MUC5B_DOCK2_ridge,0.8369313725490196,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,27,1861409819,zebra_plus_genomics_elasticnet,0.8300000000000001,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,28,634417801,zebra_plus_MUC5B_ridge,0.7934901960784314,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,28,634417801,zebra_plus_MUC5B_DOCK2_ridge,0.7942450980392156,"{""lr__C"": 0.1}"
NON FIBROTIC ILA ADJUDICATED,28,634417801,zebra_plus_genomics_elasticnet,0.7537745098039216,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,29,1629453202,zebra_plus_MUC5B_ridge,0.8429019607843138,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,29,1629453202,zebra_plus_MUC5B_DOCK2_ridge,0.8456078431372549,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,29,1629453202,zebra_plus_genomics_elasticnet,0.8163235294117648,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,30,989847055,zebra_plus_MUC5B_ridge,0.8415686274509803,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,30,989847055,zebra_plus_MUC5B_DOCK2_ridge,0.836872549019608,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,30,989847055,zebra_plus_genomics_elasticnet,0.7786274509803922,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
