target_name,repeat,split_seed,model,requested_fpr,actual_fpr,sensitivity,specificity,ppv
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.40131578947368424,0.9500198859870078,0.13926940639269406
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.1118421052631579,0.9949622166246851,0.3090909090909091
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.14473684210526316,0.9900570064960891,0.2268041237113402
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.4407894736842105,0.9500198859870078,0.15090090090090091
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.06578947368421052,0.9949622166246851,0.20833333333333334
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009810420257192143,0.07236842105263158,0.9901895797428079,0.12941176470588237
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.29605263157894735,0.9500198859870078,0.1066350710900474
FILD or FILA ADJUDICATED,23,1510540810,zebra_raw,0.005,0.005037783375314908,0.27631578947368424,0.9949622166246851,0.525
FILD or FILA ADJUDICATED,23,1510540810,zebra_raw,0.01,0.009942993503910924,0.2894736842105263,0.9900570064960891,0.3697478991596639
FILD or FILA ADJUDICATED,23,1510540810,zebra_raw,0.05,0.04998011401299218,0.4276315789473684,0.9500198859870078,0.14705882352941177
FILD or FILA ADJUDICATED,23,1510540810,zebra_logistic,0.005,0.005037783375314908,0.27631578947368424,0.9949622166246851,0.525
FILD or FILA ADJUDICATED,23,1510540810,zebra_logistic,0.01,0.009942993503910924,0.2894736842105263,0.9900570064960891,0.3697478991596639
FILD or FILA ADJUDICATED,23,1510540810,zebra_logistic,0.05,0.04998011401299218,0.4276315789473684,0.9500198859870078,0.14705882352941177
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.27631578947368424,0.9949622166246851,0.525
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.2894736842105263,0.9900570064960891,0.3697478991596639
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.4276315789473684,0.9500198859870078,0.14705882352941177
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.1118421052631579,0.9949622166246851,0.3090909090909091
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.16447368421052633,0.9900570064960891,0.25
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.3026315789473684,0.9500198859870078,0.10874704491725769
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.1118421052631579,0.9949622166246851,0.3090909090909091
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.13157894736842105,0.9900570064960891,0.21052631578947367
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3026315789473684,0.9500198859870078,0.10874704491725769
FILD or FILA ADJUDICATED,24,489174952,zebra_raw,0.005,0.005037783375314908,0.3026315789473684,0.9949622166246851,0.5476190476190477
FILD or FILA ADJUDICATED,24,489174952,zebra_raw,0.01,0.009942993503910924,0.3026315789473684,0.9900570064960891,0.38016528925619836
FILD or FILA ADJUDICATED,24,489174952,zebra_raw,0.05,0.04998011401299218,0.4407894736842105,0.9500198859870078,0.15090090090090091
FILD or FILA ADJUDICATED,24,489174952,zebra_logistic,0.005,0.005037783375314908,0.3026315789473684,0.9949622166246851,0.5476190476190477
FILD or FILA ADJUDICATED,24,489174952,zebra_logistic,0.01,0.009942993503910924,0.3026315789473684,0.9900570064960891,0.38016528925619836
FILD or FILA ADJUDICATED,24,489174952,zebra_logistic,0.05,0.04998011401299218,0.4407894736842105,0.9500198859870078,0.15090090090090091
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.13815789473684212,0.9949622166246851,0.3559322033898305
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.15789473684210525,0.9900570064960891,0.24242424242424243
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.46710526315789475,0.9500198859870078,0.15848214285714285
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_MUC5B_ridge,0.005,0.004905210128596016,0.019736842105263157,0.995094789871404,0.075
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.14473684210526316,0.9900570064960891,0.2268041237113402
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.2631578947368421,0.9500198859870078,0.09592326139088729
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.039473684210526314,0.9949622166246851,0.13636363636363635
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.1118421052631579,0.9900570064960891,0.18478260869565216
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.27631578947368424,0.9500198859870078,0.10023866348448687
FILD or FILA ADJUDICATED,25,219724353,zebra_raw,0.005,0.005037783375314908,0.2565789473684211,0.9949622166246851,0.5064935064935064
FILD or FILA ADJUDICATED,25,219724353,zebra_raw,0.01,0.009942993503910924,0.2631578947368421,0.9900570064960891,0.34782608695652173
FILD or FILA ADJUDICATED,25,219724353,zebra_raw,0.05,0.04998011401299218,0.39473684210526316,0.9500198859870078,0.13729977116704806
FILD or FILA ADJUDICATED,25,219724353,zebra_logistic,0.005,0.005037783375314908,0.2565789473684211,0.9949622166246851,0.5064935064935064
FILD or FILA ADJUDICATED,25,219724353,zebra_logistic,0.01,0.009942993503910924,0.2631578947368421,0.9900570064960891,0.34782608695652173
FILD or FILA ADJUDICATED,25,219724353,zebra_logistic,0.05,0.04998011401299218,0.39473684210526316,0.9500198859870078,0.13729977116704806
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.2565789473684211,0.9949622166246851,0.5064935064935064
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.2565789473684211,0.9900570064960891,0.34210526315789475
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.39473684210526316,0.9500198859870078,0.13729977116704806
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.09868421052631579,0.9949622166246851,0.2830188679245283
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.125,0.9900570064960891,0.20212765957446807
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_MUC5B_ridge,0.05,0.05051040699986742,0.3684210526315789,0.9494895930001326,0.12814645308924486
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.05921052631578947,0.9949622166246851,0.19148936170212766
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.13157894736842105,0.9900570064960891,0.21052631578947367
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.2565789473684211,0.9500198859870078,0.09375
FILD or FILA ADJUDICATED,26,192366627,zebra_raw,0.005,0.005037783375314908,0.34210526315789475,0.9949622166246851,0.5777777777777777
FILD or FILA ADJUDICATED,26,192366627,zebra_raw,0.01,0.009942993503910924,0.35526315789473684,0.9900570064960891,0.4186046511627907
FILD or FILA ADJUDICATED,26,192366627,zebra_raw,0.05,0.04998011401299218,0.4934210526315789,0.9500198859870078,0.16592920353982302
FILD or FILA ADJUDICATED,26,192366627,zebra_logistic,0.005,0.005037783375314908,0.34210526315789475,0.9949622166246851,0.5777777777777777
FILD or FILA ADJUDICATED,26,192366627,zebra_logistic,0.01,0.009942993503910924,0.35526315789473684,0.9900570064960891,0.4186046511627907
FILD or FILA ADJUDICATED,26,192366627,zebra_logistic,0.05,0.04998011401299218,0.4934210526315789,0.9500198859870078,0.16592920353982302
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.13815789473684212,0.9949622166246851,0.3559322033898305
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.16447368421052633,0.9900570064960891,0.25
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.5394736842105263,0.9500198859870078,0.1786492374727669
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.13157894736842105,0.9949622166246851,0.3448275862068966
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.17105263157894737,0.9900570064960891,0.25742574257425743
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.28289473684210525,0.9500198859870078,0.10238095238095238
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.02631578947368421,0.9949622166246851,0.09523809523809523
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.1118421052631579,0.9900570064960891,0.18478260869565216
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3157894736842105,0.9500198859870078,0.11294117647058824
FILD or FILA ADJUDICATED,27,1322121449,zebra_raw,0.005,0.005037783375314908,0.2631578947368421,0.9949622166246851,0.5128205128205128
FILD or FILA ADJUDICATED,27,1322121449,zebra_raw,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,27,1322121449,zebra_raw,0.05,0.04998011401299218,0.40131578947368424,0.9500198859870078,0.13926940639269406
FILD or FILA ADJUDICATED,27,1322121449,zebra_logistic,0.005,0.005037783375314908,0.2631578947368421,0.9949622166246851,0.5128205128205128
FILD or FILA ADJUDICATED,27,1322121449,zebra_logistic,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,27,1322121449,zebra_logistic,0.05,0.04998011401299218,0.40131578947368424,0.9500198859870078,0.13926940639269406
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.2631578947368421,0.9949622166246851,0.5128205128205128
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.40131578947368424,0.9500198859870078,0.13926940639269406
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.08552631578947369,0.9949622166246851,0.2549019607843137
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.1118421052631579,0.9900570064960891,0.18478260869565216
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.2565789473684211,0.9500198859870078,0.09375
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.08552631578947369,0.9949622166246851,0.2549019607843137
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.10526315789473684,0.9900570064960891,0.17582417582417584
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3026315789473684,0.9500198859870078,0.10874704491725769
FILD or FILA ADJUDICATED,28,1468128278,zebra_raw,0.005,0.005037783375314908,0.3157894736842105,0.9949622166246851,0.5581395348837209
FILD or FILA ADJUDICATED,28,1468128278,zebra_raw,0.01,0.009942993503910924,0.3223684210526316,0.9900570064960891,0.3951612903225806
FILD or FILA ADJUDICATED,28,1468128278,zebra_raw,0.05,0.04998011401299218,0.4605263157894737,0.9500198859870078,0.15659955257270694
FILD or FILA ADJUDICATED,28,1468128278,zebra_logistic,0.005,0.005037783375314908,0.3157894736842105,0.9949622166246851,0.5581395348837209
FILD or FILA ADJUDICATED,28,1468128278,zebra_logistic,0.01,0.009942993503910924,0.3223684210526316,0.9900570064960891,0.3951612903225806
FILD or FILA ADJUDICATED,28,1468128278,zebra_logistic,0.05,0.04998011401299218,0.4605263157894737,0.9500198859870078,0.15659955257270694
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.15789473684210525,0.9949622166246851,0.3870967741935484
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.16447368421052633,0.9900570064960891,0.25
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.47368421052631576,0.9500198859870078,0.1603563474387528
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.019736842105263157,0.9949622166246851,0.07317073170731707
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.15789473684210525,0.9900570064960891,0.24242424242424243
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.26973684210526316,0.9500198859870078,0.09808612440191387
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.03289473684210526,0.9949622166246851,0.11627906976744186
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.10526315789473684,0.9900570064960891,0.17582417582417584
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.2894736842105263,0.9500198859870078,0.10451306413301663
FILD or FILA ADJUDICATED,29,1409132492,zebra_raw,0.005,0.005037783375314908,0.28289473684210525,0.9949622166246851,0.5308641975308642
FILD or FILA ADJUDICATED,29,1409132492,zebra_raw,0.01,0.009942993503910924,0.28289473684210525,0.9900570064960891,0.3644067796610169
FILD or FILA ADJUDICATED,29,1409132492,zebra_raw,0.05,0.04998011401299218,0.4276315789473684,0.9500198859870078,0.14705882352941177
FILD or FILA ADJUDICATED,29,1409132492,zebra_logistic,0.005,0.005037783375314908,0.28289473684210525,0.9949622166246851,0.5308641975308642
FILD or FILA ADJUDICATED,29,1409132492,zebra_logistic,0.01,0.009942993503910924,0.28289473684210525,0.9900570064960891,0.3644067796610169
FILD or FILA ADJUDICATED,29,1409132492,zebra_logistic,0.05,0.04998011401299218,0.4276315789473684,0.9500198859870078,0.14705882352941177
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.28289473684210525,0.9949622166246851,0.5308641975308642
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.28289473684210525,0.9900570064960891,0.3644067796610169
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.4276315789473684,0.9500198859870078,0.14705882352941177
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_MUC5B_ridge,0.005,0.004772636881877235,0.03289473684210526,0.9952273631181228,0.12195121951219512
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.16447368421052633,0.9900570064960891,0.25
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_MUC5B_ridge,0.05,0.050245260506429856,0.4868421052631579,0.9497547394935701,0.16335540838852097
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.05921052631578947,0.9949622166246851,0.19148936170212766
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.1513157894736842,0.9900570064960891,0.23469387755102042
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3618421052631579,0.9500198859870078,0.12731481481481483
FILD or FILA ADJUDICATED,30,1343242504,zebra_raw,0.005,0.005037783375314908,0.26973684210526316,0.9949622166246851,0.5189873417721519
FILD or FILA ADJUDICATED,30,1343242504,zebra_raw,0.01,0.009942993503910924,0.29605263157894735,0.9900570064960891,0.375
FILD or FILA ADJUDICATED,30,1343242504,zebra_raw,0.05,0.04998011401299218,0.47368421052631576,0.9500198859870078,0.1603563474387528
FILD or FILA ADJUDICATED,30,1343242504,zebra_logistic,0.005,0.005037783375314908,0.26973684210526316,0.9949622166246851,0.5189873417721519
FILD or FILA ADJUDICATED,30,1343242504,zebra_logistic,0.01,0.009942993503910924,0.29605263157894735,0.9900570064960891,0.375
FILD or FILA ADJUDICATED,30,1343242504,zebra_logistic,0.05,0.04998011401299218,0.47368421052631576,0.9500198859870078,0.1603563474387528
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.26973684210526316,0.9949622166246851,0.5189873417721519
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.29605263157894735,0.9900570064960891,0.375
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.47368421052631576,0.9500198859870078,0.1603563474387528
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_MUC5B_ridge,0.005,0.004507490388439561,0.019736842105263157,0.9954925096115604,0.08108108108108109
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.15789473684210525,0.9900570064960891,0.24242424242424243
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.4473684210526316,0.9500198859870078,0.15280898876404495
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.05921052631578947,0.9949622166246851,0.19148936170212766
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.15789473684210525,0.9900570064960891,0.24242424242424243
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.2894736842105263,0.9500198859870078,0.10451306413301663
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_raw,0.005,0.00963667144159397,0.1875,0.990363328558406,0.03896103896103896
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_raw,0.01,0.010027347310847756,0.1875,0.9899726526891522,0.0375
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_raw,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_logistic,0.005,0.00963667144159397,0.1875,0.990363328558406,0.03896103896103896
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_logistic,0.01,0.010027347310847756,0.1875,0.9899726526891522,0.0375
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_logistic,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_genomics_elasticnet,0.005,0.0049485610105483024,0.0,0.9950514389894517,0.0
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_genomics_elasticnet,0.01,0.010027347310847756,0.0625,0.9899726526891522,0.01282051282051282
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_genomics_elasticnet,0.05,0.05000651126448752,0.1875,0.9499934887355125,0.007751937984496124
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_MUC5B_ridge,0.005,0.0071623909363198734,0.1875,0.9928376090636801,0.05172413793103448
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_MUC5B_ridge,0.01,0.010027347310847756,0.25,0.9899726526891522,0.04938271604938271
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_MUC5B_ridge,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.0049485610105483024,0.0,0.9950514389894517,0.0
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010027347310847756,0.0,0.9899726526891522,0.0
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.05000651126448752,0.1875,0.9499934887355125,0.007751937984496124
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_raw,0.005,0.009897122021096494,0.0625,0.9901028779789035,0.012987012987012988
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_raw,0.01,0.010027347310847756,0.0625,0.9899726526891522,0.01282051282051282
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_raw,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_logistic,0.005,0.009897122021096494,0.0625,0.9901028779789035,0.012987012987012988
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_logistic,0.01,0.010027347310847756,0.0625,0.9899726526891522,0.01282051282051282
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_logistic,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_genomics_elasticnet,0.005,0.0049485610105483024,0.0,0.9950514389894517,0.0
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_genomics_elasticnet,0.01,0.010027347310847756,0.0,0.9899726526891522,0.0
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_genomics_elasticnet,0.05,0.05000651126448752,0.125,0.9499934887355125,0.0051813471502590676
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_MUC5B_ridge,0.005,0.007292616226071136,0.0625,0.9927073837739289,0.017543859649122806
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_MUC5B_ridge,0.01,0.010027347310847756,0.125,0.9899726526891522,0.02531645569620253
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_MUC5B_ridge,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.0049485610105483024,0.0625,0.9950514389894517,0.02564102564102564
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010027347310847756,0.0625,0.9899726526891522,0.01282051282051282
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.05000651126448752,0.1875,0.9499934887355125,0.007751937984496124
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_raw,0.005,0.009245995572340182,0.1875,0.9907540044276598,0.04054054054054054
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_raw,0.01,0.010027347310847756,0.1875,0.9899726526891522,0.0375
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_raw,0.05,0.05000651126448752,0.3125,0.9499934887355125,0.012853470437017995
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_logistic,0.005,0.009245995572340182,0.1875,0.9907540044276598,0.04054054054054054
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_logistic,0.01,0.010027347310847756,0.1875,0.9899726526891522,0.0375
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_logistic,0.05,0.05000651126448752,0.3125,0.9499934887355125,0.012853470437017995
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_genomics_elasticnet,0.005,0.0049485610105483024,0.0625,0.9950514389894517,0.02564102564102564
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_genomics_elasticnet,0.01,0.010027347310847756,0.0625,0.9899726526891522,0.01282051282051282
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_genomics_elasticnet,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_MUC5B_ridge,0.005,0.0071623909363198734,0.1875,0.9928376090636801,0.05172413793103448
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_MUC5B_ridge,0.01,0.010027347310847756,0.25,0.9899726526891522,0.04938271604938271
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_MUC5B_ridge,0.05,0.05000651126448752,0.375,0.9499934887355125,0.015384615384615385
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.0049485610105483024,0.125,0.9950514389894517,0.05
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010027347310847756,0.125,0.9899726526891522,0.02531645569620253
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_raw,0.005,0.0,0.0,1.0,
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_raw,0.01,0.010027347310847756,0.0625,0.9899726526891522,0.01282051282051282
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_raw,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_logistic,0.005,0.0,0.0,1.0,
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_logistic,0.01,0.010027347310847756,0.0625,0.9899726526891522,0.01282051282051282
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_logistic,0.05,0.05000651126448752,0.25,0.9499934887355125,0.010309278350515464
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_plus_genomics_elasticnet,0.005,0.0049485610105483024,0.0,0.9950514389894517,0.0
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_plus_genomics_elasticnet,0.01,0.010027347310847756,0.0,0.9899726526891522,0.0
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_plus_genomics_elasticnet,0.05,0.05000651126448752,0.0625,0.9499934887355125,0.0025974025974025974
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_plus_MUC5B_ridge,0.005,0.007032165646568611,0.0625,0.9929678343534314,0.01818181818181818
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_plus_MUC5B_ridge,0.01,0.010027347310847756,0.1875,0.9899726526891522,0.0375
