target_name,repeat,split_seed,model,inner_cv_auc,params_json
NONFIBROTIC ILD ADJUDICATED,8,1238094016,combined,0.5491783380018674,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,9,1164078928,genomic,0.6868627450980392,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,9,1164078928,combined,0.6537535014005602,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,10,1565253697,genomic,0.5676517273576097,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,10,1565253697,combined,0.5719654528478058,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,11,741970722,genomic,0.7824136321195144,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,11,741970722,combined,0.7753874883286649,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,12,87666388,genomic,0.5951820728291316,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,12,87666388,combined,0.6088001867413633,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,13,1219636251,genomic,0.5980438842203548,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,13,1219636251,combined,0.518188608776844,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,14,1378020681,genomic,0.6020588235294118,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,14,1378020681,combined,0.5809570494864612,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,15,1400198090,genomic,0.5475116713352007,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,15,1400198090,combined,0.5731185807656396,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,16,1706003374,genomic,0.5553314659197012,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,16,1706003374,combined,0.5699556489262372,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,17,2121849179,genomic,0.6056022408963585,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,17,2121849179,combined,0.6534126984126983,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,18,1529519590,genomic,0.6638655462184874,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,18,1529519590,combined,0.6452987861811391,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,19,487991125,genomic,0.675077030812325,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,19,487991125,combined,0.6782306255835668,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,20,1074996266,genomic,0.6334453781512605,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,20,1074996266,combined,0.5076937441643324,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 700, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,21,107028063,genomic,0.606468253968254,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,21,107028063,combined,0.514453781512605,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,22,1594800274,genomic,0.5571755368814192,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,22,1594800274,combined,0.6305182072829131,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,23,2050781419,genomic,0.6110924369747899,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,23,2050781419,combined,0.5869887955182073,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,24,1465414880,genomic,0.5,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,24,1465414880,combined,0.5,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,25,1800972051,genomic,0.615639589169001,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,25,1800972051,combined,0.6101960784313726,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,26,1979480358,genomic,0.6567880485527544,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,26,1979480358,combined,0.6807563025210084,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,27,1326128020,genomic,0.6503548085901026,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,27,1326128020,combined,0.7329038281979458,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,28,597201745,genomic,0.5,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,28,597201745,combined,0.5688515406162465,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,29,1407969653,genomic,0.6224229691876751,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,29,1407969653,combined,0.6876470588235294,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,30,1990625814,genomic,0.6745658263305323,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,30,1990625814,combined,0.7302474323062559,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,1,1341832748,genomic,0.5063629597268741,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,1,1341832748,combined,0.5250109217999126,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,2,1129790150,genomic,0.5,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,2,1129790150,combined,0.5,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,3,2128360693,genomic,0.5514284635589427,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,3,2128360693,combined,0.5706977546936772,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,4,125340810,genomic,0.5,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,4,125340810,combined,0.5,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,5,996038011,genomic,0.5105625940488326,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,5,996038011,combined,0.5605469529526613,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,6,1843509897,genomic,0.5620859828810899,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,6,1843509897,combined,0.5016878900161266,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": -1, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,7,1436947303,genomic,0.5686536252285488,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,7,1436947303,combined,0.5783101143957413,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,8,707104975,genomic,0.5,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,8,707104975,combined,0.4685058438371384,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,9,1488859076,genomic,0.5,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,9,1488859076,combined,0.5,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,10,1867627275,genomic,0.5,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,10,1867627275,combined,0.5173103786763318,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,11,1345092144,genomic,0.5007939204677228,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,11,1345092144,combined,0.5,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,12,1459224352,genomic,0.5,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,12,1459224352,combined,0.5,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,13,1242819664,genomic,0.5,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,13,1242819664,combined,0.5201824075422444,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,14,433085797,genomic,0.559286091829415,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,14,433085797,combined,0.5563357226456106,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,15,1475161321,genomic,0.533263218074635,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
