repeat,split_seed,main_target_fpr,lower_target_fpr,main_threshold,lower_threshold,train_achieved_main_fpr,train_achieved_lower_fpr,baseline_sensitivity,baseline_FPR,baseline_PPV,rescued_sensitivity,rescued_FPR,rescued_PPV,baseline_LR_positive,baseline_LR_negative,baseline_diagnostic_odds_ratio,rescued_LR_positive,rescued_LR_negative,rescued_diagnostic_odds_ratio,matched_train_target_FPR,matched_train_achieved_FPR,matched_zebra_threshold,matched_zebra_sensitivity,matched_zebra_FPR,matched_zebra_PPV,matched_zebra_LR_positive,matched_zebra_LR_negative,matched_zebra_diagnostic_odds_ratio,rescue_minus_matched_sensitivity,rescue_minus_matched_FPR,rescue_minus_matched_PPV,rescue_minus_matched_LR_positive,rescue_minus_matched_LR_negative,delta_sensitivity,delta_FPR,delta_PPV,rescued_TP,added_FP,fraction_baseline_FN_rescued,rescue_subgroup_PPV,FP_per_rescued_TP,baseline_explicit_negative_FPR,rescued_explicit_negative_FPR,delta_explicit_negative_FPR,added_explicit_negative_FP,band_N,band_cases,band_carriers,case_prev_carrier,case_prev_noncarrier,carrier_case_OR,carrier_case_fisher_p
51,1904956689,0.005,0.05,0.9999994921659837,0.997573690195281,0.005194805194805195,0.05014985014985015,0.2913907284768212,0.0057264615794380075,0.5057471264367817,0.3509933774834437,0.014915434811559462,0.3212121212121212,50.884953026336056,0.7126904660953054,71.39839165398826,23.53222563859981,0.6588334092844155,35.71802113702624,0.012787212787212787,0.012787212787212787,0.9999773096288325,0.31125827814569534,0.0126514848848049,0.33098591549295775,24.60250958522133,0.6975669799573744,35.26902834008097,0.03973509933774838,0.0022639499267545615,-0.009773794280836523,-1.0702839466215188,-0.038733570672958906,0.05960264900662254,0.009188973232121454,-0.18453500522466043,9,69,0.08411214953271028,0.11538461538461539,7.666666666666667,0.13392857142857142,0.17410714285714285,0.040178571428571425,9,361,26,78,0.11538461538461539,0.06007067137809187,2.040920716112532,0.13365476215524333
51,1904956689,0.005,0.1,0.9999994921659837,0.9829310009076385,0.005194805194805195,0.1000999000999001,0.2913907284768212,0.0057264615794380075,0.5057471264367817,0.40397350993377484,0.023971234518577706,0.25311203319502074,50.884953026336056,0.7126904660953054,71.39839165398826,16.85242825607064,0.6106648811443969,27.596851851851856,0.022177822177822177,0.022177822177822177,0.9998207005084748,0.3841059602649007,0.02263949926754561,0.2543859649122807,16.96618620958317,0.6301605592547842,26.9235926628716,0.019867549668874163,0.001331735251032095,-0.0012739317172599796,-0.11375795351252904,-0.019495678110387327,0.11258278145695366,0.0182447729391397,-0.2526350932417609,17,137,0.1588785046728972,0.11038961038961038,8.058823529411764,0.13392857142857142,0.20535714285714285,0.07142857142857142,16,735,40,154,0.11038961038961038,0.039586919104991396,3.0104728657569026,0.0020052519005256822
51,1904956689,0.01,0.02,0.9999924155765957,0.9998852001390647,0.01018981018981019,0.02017982017982018,0.2913907284768212,0.009588493807431082,0.3793103448275862,0.31788079470198677,0.011452923158876015,0.3582089552238806,30.38962472406181,0.7154695468424835,42.47507788161994,27.75542892345603,0.6900219739435243,40.223978324678264,0.012387612387612388,0.012387612387612388,0.9999799638794944,0.31125827814569534,0.012118790784392063,0.34057971014492755,25.683938577978314,0.6971908316802337,36.83918005071852,0.0066225165562914245,-0.0006658676255160475,0.017629245078953026,2.0714903454777165,-0.007168857736709389,0.026490066225165587,0.001864429351444933,-0.02110138960370561,4,14,0.037383177570093455,0.2222222222222222,3.5,0.16071428571428573,0.16517857142857142,0.004464285714285698,1,88,10,18,0.2222222222222222,0.08571428571428572,3.0476190476190474,0.2039340290342687
51,1904956689,0.01,0.05,0.9999924155765957,0.997573690195281,0.01018981018981019,0.05014985014985015,0.2913907284768212,0.009588493807431082,0.3793103448275862,0.3509933774834437,0.01784525236383007,0.28342245989304815,30.38962472406181,0.7154695468424835,42.47507788161994,19.668725906889396,0.6607987428443147,29.76507767286019,0.017382617382617382,0.017382617382617382,0.9999403215156757,0.33112582781456956,0.01584764948728193,0.2958579881656805,20.894317992097502,0.6796449470825977,30.7429902654131,0.019867549668874163,0.0019976028765481407,-0.012435528272632335,-1.2255920852081061,-0.018846204238282982,0.05960264900662254,0.008256758556398987,-0.09588788493453804,9,62,0.08411214953271028,0.1267605633802817,6.888888888888889,0.16071428571428573,0.19642857142857142,0.0357142857142857,8,332,26,71,0.1267605633802817,0.06513409961685823,2.0834914611005693,0.13072396488159777
51,1904956689,0.01,0.1,0.9999924155765957,0.9829310009076385,0.01018981018981019,0.1000999000999001,0.2913907284768212,0.009588493807431082,0.3793103448275862,0.40397350993377484,0.026901052070848315,0.23193916349809887,30.38962472406181,0.7154695468424835,42.47507788161994,15.01701527768671,0.6125034780220726,24.51743674367437,0.026773226773226775,0.026773226773226775,0.9996584050140285,0.40397350993377484,0.027300572646157945,0.22932330827067668,14.79725407850105,0.6127550539303511,24.148726287262875,0.0,-0.0003995205753096302,0.0026158552274221925,0.21976119918566006,-0.00025157590827851184,0.11258278145695366,0.01731255826341723,-0.14737118132948732,17,130,0.1588785046728972,0.11564625850340136,7.647058823529412,0.16071428571428573,0.22767857142857142,0.0669642857142857,15,706,40,147,0.11564625850340136,0.04114490161001789,3.0474916387959867,0.0019365805684403523
52,984179411,0.005,0.02,1.0,0.9998891163113129,0.005194805194805195,0.02017982017982018,0.304635761589404,0.003995205753096284,0.6052631578947368,0.31788079470198677,0.0065255027300572645,0.4948453608247423,76.25033112582783,0.6981535053115612,109.21714285714286,48.71360994729018,0.6865996129467534,70.94907866059047,0.008191808191808193,0.008191808191808193,0.9999979068800242,0.304635761589404,0.0067918497802636835,0.4742268041237113,44.8531359563693,0.7001193438220925,64.06498599439774,0.013245033112582794,-0.000266347050206419,0.020618556701030966,3.8604739909208803,-0.013519730875339087,0.013245033112582794,0.0025302969769609805,-0.11041779706999455,2,19,0.01904761904761905,0.09523809523809523,9.5,0.10849056603773585,0.12735849056603774,0.018867924528301883,4,123,6,21,0.09523809523809523,0.0392156862745098,2.5789473684210527,0.2715040332095205
52,984179411,0.005,0.05,1.0,0.9975279387027886,0.005194805194805195,0.05014985014985015,0.304635761589404,0.003995205753096284,0.6052631578947368,0.3443708609271523,0.013051005460114529,0.3466666666666667,76.25033112582783,0.6981535053115612,109.21714285714286,26.386538721448844,0.6642989077449755,39.72088229231086,0.013186813186813187,0.013186813186813187,0.999972144548206,0.31125827814569534,0.013051005460114529,0.32413793103448274,23.849371536694147,0.6978493576310852,34.17552982731554,0.033112582781456956,0.0,0.022528735632183938,2.537167184754697,-0.03355044988610978,0.039735099337748325,0.009055799707018246,-0.25859649122807016,6,68,0.05714285714285714,0.08108108108108109,11.333333333333334,0.10849056603773585,0.1509433962264151,0.042452830188679236,9,372,21,74,0.08108108108108109,0.050335570469798654,1.6647058823529413,0.3954380403154798
52,984179411,0.005,0.1,1.0,0.9820820460074995,0.005194805194805195,0.1000999000999001,0.304635761589404,0.003995205753096284,0.6052631578947368,0.4105960264900662,0.021707284591823146,0.27555555555555555,76.25033112582783,0.6981535053115612,109.21714285714286,18.915126152846057,0.6024822266656811,31.39532639415454,0.023576423576423578,0.023576423576423578,0.9998458397164375,0.3576158940397351,0.021041416966307097,0.25471698113207547,16.995808533825134,0.6561913007285579,25.900691635129846,0.05298013245033112,0.0006658676255160492,0.020838574423480083,1.919317619020923,-0.05370907406287684,0.10596026490066224,0.01771207883872686,-0.3297076023391813,16,133,0.1523809523809524,0.10738255033557047,8.3125,0.10849056603773585,0.18396226415094338,0.07547169811320753,16,760,36,149,0.10738255033557047,0.03273322422258593,3.554887218045113,0.0007515335587838696
52,984179411,0.01,0.02,0.9999922547927655,0.9998891163113129,0.01018981018981019,0.02017982017982018,0.304635761589404,0.009721667332534292,0.3865546218487395,0.31788079470198677,0.011586096683979225,0.35555555555555557,31.335752517463487,0.7021907028274833,44.625701239399866,27.436401004795616,0.6901149437594692,39.75627720120523,0.012187812187812189,0.012187812187812189,0.9999799638794944,0.31125827814569534,0.012251964309495272,0.3381294964028777,25.404765332565503,0.697284830713762,36.43384197324415,0.0066225165562914245,-0.0006658676255160475,0.017426059152677864,2.031635672230113,-0.00716988695429277,0.013245033112582794,0.001864429351444933,-0.03099906629318394,2,14,0.01904761904761905,0.125,7.0,0.12735849056603774,0.14150943396226415,0.014150943396226412,3,80,6,16,0.125,0.0625,2.142857142857143,0.5940362369143182
52,984179411,0.01,0.05,0.9999922547927655,0.9975279387027886,0.01018981018981019,0.05014985014985015,0.304635761589404,0.009721667332534292,0.3865546218487395,0.3443708609271523,0.018111599414036488,0.2765957446808511,31.335752517463487,0.7021907028274833,44.625701239399866,19.013829372808726,0.6677226644917962,28.47563874034462,0.017182817182817185,0.017182817182817185,0.9999264595012858,0.32450331125827814,0.017445731788520442,0.2722222222222222,18.600727971285576,0.6874904629657888,27.0559796437659,0.019867549668874163,0.0006658676255160458,0.004373522458628876,0.41310140152315,-0.01976779847399257,0.039735099337748325,0.008389932081502197,-0.10995887716788844,6,63,0.05714285714285714,0.08695652173913043,10.5,0.12735849056603774,0.1650943396226415,0.037735849056603765,8,329,21,69,0.08695652173913043,0.057692307692307696,1.5555555555555556,0.4061345634403213
52,984179411,0.01,0.1,0.9999922547927655,0.9820820460074995,0.01018981018981019,0.1000999000999001,0.304635761589404,0.009721667332534292,0.3865546218487395,0.4105960264900662,0.026767878545745107,0.23574144486692014,31.335752517463487,0.7021907028274833,44.625701239399866,15.339132153800533,0.6056150023379985,25.32819050813349,0.027572427572427574,0.027572427572427574,0.9997302190312223,0.3708609271523179,0.0238380609934745,0.23829787234042554,15.557512301601983,0.6445027691696105,24.138782710967366,0.039735099337748325,0.002929817552270609,-0.0025564274735054016,-0.21838014780145087,-0.03888776683161199,0.10596026490066224,0.017046211213210816,-0.15081317698181937,16,128,0.1523809523809524,0.1111111111111111,8.0,0.12735849056603774,0.19811320754716982,0.07075471698113209,15,717,36,144,0.1111111111111111,0.034904013961605584,3.45625,0.0008247101005204164
53,481963515,0.005,0.02,1.0,0.9998901474978722,0.005394605394605395,0.02017982017982018,0.33112582781456956,0.003862032227993075,0.6329113924050633,0.3576158940397351,0.0065255027300572645,0.5242718446601942,85.7387531399863,0.6714674009278606,127.68863093205873,54.80281119070145,0.6466035189886902,84.75489164738062,0.007992007992007992,0.007992007992007992,0.9999986392159207,0.33774834437086093,0.0057264615794380075,0.5425531914893617,58.98028646234407,0.6660658561638368,88.55023255813953,0.019867549668874163,0.000799041150619257,-0.01828134682916749,-4.177475271642621,-0.01946233717514667,0.02649006622516553,0.0026634705020641895,-0.10863954774486917,4,20,0.039603960396039604,0.16666666666666666,5.0,0.11904761904761904,0.1380952380952381,0.019047619047619063,4,124,8,24,0.16666666666666666,0.04,4.8,0.0447283732631286
53,481963515,0.005,0.05,1.0,0.9978680787122595,0.005394605394605395,0.05014985014985015,0.33112582781456956,0.003862032227993075,0.6329113924050633,0.4105960264900662,0.013051005460114529,0.3875,85.7387531399863,0.6714674009278606,127.68863093205873,31.460873090958238,0.5971980079727557,52.68080715432241,0.013186813186813187,0.013186813186813187,0.9999819107103814,0.3576158940397351,0.011319749633772806,0.38848920863309355,31.592208804051424,0.6497389886389586,48.622922983626445,0.05298013245033112,0.0017312558263417235,-0.0009892086330935412,-0.13133571309318626,-0.05254098066620294,0.07947019867549665,0.009188973232121454,-0.24541139240506332,12,69,0.1188118811881188,0.14814814814814814,5.75,0.11904761904761904,0.1523809523809524,0.033333333333333354,7,354,21,81,0.14814814814814814,0.03296703296703297,5.101449275362318,0.00048106703922295573
53,481963515,0.005,0.1,1.0,0.9833839558028776,0.005394605394605395,0.1000999000999001,0.33112582781456956,0.003862032227993075,0.6329113924050633,0.45695364238410596,0.021707284591823146,0.2974137931034483,85.7387531399863,0.6714674009278606,127.68863093205873,21.050704912038352,0.555095984118942,37.9226395331438,0.023176823176823177,0.023176823176823177,0.9998032532742824,0.4105960264900662,0.022772672792648822,0.26609442060085836,18.030207970256768,0.6031390620177286,29.89394835403115,0.04635761589403975,-0.001065388200825676,0.031319372502589926,3.020496941781584,-0.04804307789878659,0.1258278145695364,0.017845252363830073,-0.33549759930161505,19,134,0.18811881188118812,0.12418300653594772,7.052631578947368,0.11904761904761904,0.18571428571428572,0.06666666666666668,14,727,34,153,0.12418300653594772,0.02613240418118467,5.28407960199005,5.0918608590189e-06
53,481963515,0.01,0.02,0.999995837994198,0.9998901474978722,0.01018981018981019,0.02017982017982018,0.33774834437086093,0.007191370355573312,0.4857142857142857,0.3576158940397351,0.009721667332534292,0.4251968503937008,46.96578366445916,0.6670486495129719,70.40833333333333,36.785448607457134,0.6486904588025322,56.70724473944358,0.011788211788211789,0.011788211788211789,0.9999918157878532,0.33774834437086093,0.009188973232121454,0.425,36.755830693924565,0.6683935056611835,54.991304347826095,0.019867549668874163,0.000532694100412838,0.00019685039370082036,0.029617913532568707,-0.01970304685865132,0.019867549668874163,0.0025302969769609796,-0.0605174353205849,3,19,0.03,0.13636363636363635,6.333333333333333,0.14761904761904762,0.1619047619047619,0.01428571428571429,3,98,7,22,0.13636363636363635,0.05263157894736842,2.8421052631578947,0.18583506244558917
53,481963515,0.01,0.05,0.999995837994198,0.9978680787122595,0.01018981018981019,0.05014985014985015,0.33774834437086093,0.007191370355573312,0.4857142857142857,0.4105960264900662,0.016247170062591555,0.33695652173913043,46.96578366445916,0.6670486495129719,70.40833333333333,25.271848876343505,0.5991382749541212,42.18032786885246,0.016983016983016984,0.016983016983016984,0.9999403215156757,0.3708609271523179,0.016113996537488347,0.3163841807909605,23.014832247824422,0.6394430560386092,35.99199652022619,0.039735099337748325,0.00013317352510320776,0.020572340948169954,2.2570166285190822,-0.040304781084487984,0.07284768211920528,0.009055799707018242,-0.14875776397515528,11,68,0.11,0.13924050632911392,6.181818181818182,0.14761904761904762,0.1761904761904762,0.02857142857142858,6,328,20,79,0.13924050632911392,0.03614457831325301,4.313725490196078,0.002098441066212484
53,481963515,0.01,0.1,0.999995837994198,0.9833839558028776,0.01018981018981019,0.1000999000999001,0.33774834437086093,0.007191370355573312,0.4857142857142857,0.45695364238410596,0.024903449194300174,0.26953125,46.96578366445916,0.6670486495129719,70.40833333333333,18.34901016396926,0.5569154738237843,32.94756749706535,0.026973026973026972,0.026973026973026972,0.9996911395213504,0.4105960264900662,0.02556931681981622,0.2440944881889764,16.058153973509935,0.6048700884359837,26.548103932584272,0.04635761589403975,-0.0006658676255160458,0.02543676181102361,2.2908561904593263,-0.04795461461219941,0.11920529801324503,0.01771207883872686,-0.2161830357142857,18,133,0.18,0.11920529801324503,7.388888888888889,0.14761904761904762,0.20952380952380953,0.06190476190476191,13,701,33,151,0.11920529801324503,0.02727272727272727,4.827067669172933,2.072683834415569e-05
54,979598361,0.005,0.02,0.9999981748927159,0.9997440777489286,0.005194805194805195,0.02017982017982018,0.304635761589404,0.008256758556398987,0.42592592592592593,0.33112582781456956,0.011452923158876015,0.36764705882352944,36.89532151249733,0.7011534935175461,52.62089093701997,28.911905128600033,0.6766234890125822,42.72967994473866,0.008791208791208791,0.008791208791208791,0.9999799638794944,0.31788079470198677,0.014515914236249833,0.3057324840764331,21.898778783644207,0.6921666368355109,31.63801549835219,0.013245033112582794,-0.0030629910773738184,0.06191457474709633,7.013126344955825,-0.01554314782292876,0.026490066225165587,0.003196164602477028,-0.05827886710239649,4,24,0.0380952380952381,0.14285714285714285,6.0,0.15283842794759825,0.16593886462882096,0.01310043668122271,3,157,9,28,0.14285714285714285,0.03875968992248062,4.133333333333334,0.05424696923673657
54,979598361,0.005,0.05,0.9999981748927159,0.9966776067334661,0.005194805194805195,0.05014985014985015,0.304635761589404,0.008256758556398987,0.42592592592592593,0.3708609271523179,0.017445731788520442,0.2994652406417112,36.89532151249733,0.7011534935175461,52.62089093701997,21.257974824326375,0.640309744919117,33.199517878666136,0.015384615384615385,0.015384615384615385,0.9998852001390647,0.33112582781456956,0.02317219336795845,0.22321428571428573,14.289792189997717,0.6847411259632443,20.868897234551042,0.039735099337748325,-0.005726461579438007,0.07625095492742548,6.968182634328658,-0.04443138104412736,0.06622516556291391,0.009188973232121455,-0.12646068528421472,10,69,0.09523809523809523,0.12658227848101267,6.9,0.15283842794759825,0.17903930131004367,0.02620087336244542,6,404,21,79,0.12658227848101267,0.033846153846153845,4.137022397891963,0.002629422590305741
54,979598361,0.005,0.1,0.9999981748927159,0.9826627381141841,0.005194805194805195,0.1000999000999001,0.304635761589404,0.008256758556398987,0.42592592592592593,0.4304635761589404,0.024637102144093755,0.26,36.89532151249733,0.7011534935175461,52.62089093701997,17.47216753177018,0.5839225841920421,29.922061596480198,0.024575424575424575,0.024575424575424575,0.9995311479193244,0.3708609271523179,0.03316020775069916,0.18360655737704917,11.183914465810261,0.6507169831974167,17.18706404565631,0.05960264900662249,-0.008523105606605404,0.07639344262295084,6.288253065959918,-0.06679439900537454,0.1258278145695364,0.016380343587694766,-0.16592592592592592,19,123,0.18095238095238095,0.13380281690140844,6.473684210526316,0.15283842794759825,0.20087336244541484,0.048034934497816595,11,719,37,142,0.13380281690140844,0.03119584055459272,4.797199638663053,9.585015215075582e-06
54,979598361,0.01,0.02,0.9999642386923678,0.9997440777489286,0.01018981018981019,0.02017982017982018,0.31788079470198677,0.017046211213210812,0.2727272727272727,0.3443708609271523,0.018777467039552537,0.2694300518134715,18.648178807947023,0.6939483962312398,26.872572815533985,18.33958010426941,0.6681757879068965,27.44723834085536,0.012587412587412588,0.012587412587412588,0.9999393072942124,0.31788079470198677,0.019176987614862164,0.25,16.576158940397352,0.6954559555441658,23.83495145631068,0.02649006622516553,-0.00039952057530962676,0.019430051813471516,1.7634211638720565,-0.02728016763726937,0.02649006622516553,0.0017312558263417252,-0.003297220913801191,4,13,0.038834951456310676,0.23529411764705882,3.25,0.18777292576419213,0.1965065502183406,0.008733624454148464,2,89,7,17,0.23529411764705882,0.041666666666666664,7.076923076923077,0.023028165933152253
54,979598361,0.01,0.05,0.9999642386923678,0.9966776067334661,0.01018981018981019,0.05014985014985015,0.31788079470198677,0.017046211213210812,0.2727272727272727,0.3841059602649007,0.024770275669196963,0.23770491803278687,18.648178807947023,0.6939483962312398,26.872572815533985,15.506729331339459,0.6315373951073141,24.553936871314605,0.01918081918081918,0.01918081918081918,0.9997570446193352,0.36423841059602646,0.027566919696364364,0.2099236641221374,13.212880314809482,0.6537844117823113,20.20984299516908,0.019867549668874218,-0.002796644027167401,0.027781253910649478,2.293849016529977,-0.022247016674997178,0.06622516556291391,0.007724064455986151,-0.035022354694485835,10,58,0.0970873786407767,0.14705882352941177,5.8,0.18777292576419213,0.2096069868995633,0.021834061135371174,5,336,19,68,0.14705882352941177,0.033582089552238806,4.961685823754789,0.0012345683198050836
54,979598361,0.01,0.1,0.9999642386923678,0.9826627381141841,0.01018981018981019,0.1000999000999001,0.31788079470198677,0.017046211213210812,0.2727272727272727,0.44370860927152317,0.03196164602477027,0.2182410423452769,18.648178807947023,0.6939483962312398,26.872572815533985,13.882533112582783,0.5746584197248772,24.15788690476191,0.028371628371628373,0.028371628371628373,0.999354250701898,0.3841059602649007,0.03569050472766014,0.17791411042944785,10.76213304339231,0.6386891788939181,16.850345048948807,0.05960264900662249,-0.003728858702889866,0.040326931915829034,3.120400069190472,-0.06403075916904089,0.1258278145695364,0.01491543481155946,-0.05448623038199582,19,112,0.18446601941747573,0.1450381679389313,5.894736842105263,0.18777292576419213,0.2314410480349345,0.04366812227074238,10,651,35,131,0.1450381679389313,0.03076923076923077,5.34375,4.04842849039103e-06
55,463435536,0.005,0.02,1.0,0.9999047510856134,0.005394605394605395,0.02017982017982018,0.31125827814569534,0.003862032227993075,0.618421052631579,0.33774834437086093,0.0062591556798508455,0.5204081632653061,80.59442795158712,0.6914119771930446,116.56498673740053,53.960687614484996,0.6664229003108021,80.97063829787234,0.008191808191808193,0.008191808191808193,0.9999979137735362,0.31788079470198677,0.006658676255160474,0.4897959183673469,47.739337748344376,0.6866916627674998,69.52077669902914,0.019867549668874163,-0.0003995205753096285,0.030612244897959218,6.221349866140621,-0.02026876245669773,0.026490066225165587,0.0023971234518577705,-0.09801288936627284,4,18,0.038461538461538464,0.18181818181818182,4.5,0.10185185185185185,0.11574074074074074,0.013888888888888895,3,108,7,22,0.18181818181818182,0.03488372093023256,6.148148148148148,0.030536472758268887
55,463435536,0.005,0.05,1.0,0.9978403372903059,0.005394605394605395,0.05014985014985015,0.31125827814569534,0.003862032227993075,0.618421052631579,0.36423841059602646,0.011719270209082434,0.38461538461538464,80.59442795158712,0.6914119771930446,116.56498673740053,31.08029801324503,0.6433006029961511,48.31380208333333,0.015184815184815185,0.015184815184815185,0.9999664024835377,0.33774834437086093,0.013317352510320948,0.33774834437086093,25.361523178807946,0.6711901312078831,37.7859,0.02649006622516553,-0.001598082301238514,0.046867040244523706,5.718774834437085,-0.027889528211731962,0.05298013245033112,0.007857237981089359,-0.23380566801619435,8,59,0.07692307692307693,0.11940298507462686,7.375,0.10185185185185185,0.1388888888888889,0.03703703703703705,8,354,19,67,0.11940298507462686,0.03832752613240418,3.4021571648690294,0.014305391850623989
55,463435536,0.005,0.1,1.0,0.9834798057209889,0.005394605394605395,0.1000999000999001,0.31125827814569534,0.003862032227993075,0.618421052631579,0.4105960264900662,0.02064189639099747,0.2857142857142857,80.59442795158712,0.6914119771930446,116.56498673740053,19.89139072847682,0.6018268203815736,33.05168539325843,0.024775224775224775,0.024775224775224775,0.9997816770494409,0.37748344370860926,0.022506325742442403,0.252212389380531,16.77232650182217,0.6368497031596803,26.336396827395188,0.033112582781456956,-0.001864429351444933,0.03350189633375472,3.1190642266546504,-0.03502288277810661,0.09933774834437087,0.016779864163004397,-0.3327067669172933,15,126,0.14423076923076922,0.10638297872340426,8.4,0.10185185185185185,0.16203703703703703,0.06018518518518519,13,720,30,141,0.10638297872340426,0.025906735751295335,4.476190476190476,0.00012559614515478496
55,463435536,0.01,0.02,0.9999946160292668,0.9999047510856134,0.01018981018981019,0.02017982017982018,0.31788079470198677,0.008389932081502197,0.43243243243243246,0.33774834437086093,0.01012118790784392,0.4015748031496063,37.888363292336805,0.6878905603791003,55.07905686546464,33.370425235273615,0.6690229627497922,49.879342105263156,0.012387612387612388,0.012387612387612388,0.9999861978578565,0.32450331125827814,0.010787055533359968,0.3769230769230769,30.082658817758155,0.6828627673346244,44.05374001452432,0.013245033112582794,-0.0006658676255160475,0.02465172622652939,3.28776641751546,-0.013839804584832138,0.019867549668874163,0.0017312558263417235,-0.03085762928282615,3,13,0.02912621359223301,0.1875,4.333333333333333,0.1388888888888889,0.14351851851851852,0.0046296296296296224,1,73,6,16,0.1875,0.05263157894736842,4.153846153846154,0.11482847968940363
55,463435536,0.01,0.05,0.9999946160292668,0.9978403372903059,0.01018981018981019,0.05014985014985015,0.31788079470198677,0.008389932081502197,0.43243243243243246,0.36423841059602646,0.01558130243707551,0.31976744186046513,37.888363292336805,0.6878905603791003,55.07905686546464,23.376634403124466,0.6458243743011955,36.19658119658119,0.01938061938061938,0.01938061938061938,0.9999111712231925,0.3576158940397351,0.017046211213210812,0.2967032967032967,20.9792011589404,0.6535242178100026,32.10164304123712,0.006622516556291369,-0.0014649087761353027,0.023064145157168425,2.397433244184068,-0.007699843508807036,0.046357615894039694,0.007191370355573313,-0.11266499057196733,7,54,0.06796116504854369,0.11475409836065574,7.714285714285714,0.1388888888888889,0.16666666666666666,0.027777777777777762,6,319,18,61,0.11475409836065574,0.04263565891472868,2.910774410774411,0.05616769145225456
55,463435536,0.01,0.1,0.9999946160292668,0.9834798057209889,0.01018981018981019,0.1000999000999001,0.31788079470198677,0.008389932081502197,0.43243243243243246,0.4105960264900662,0.024503928618990544,0.25203252032520324,37.888363292336805,0.6878905603791003,55.07905686546464,16.756334581053842,0.6042094794656782,27.732657547630676,0.028971028971028972,0.028971028971028972,0.99962411746681,0.3973509933774834,0.027034225595951526,0.22813688212927757,14.698071966854792,0.6193938394098654,23.729767769176636,0.013245033112582794,-0.002530296976960982,0.02389563819592566,2.05826261419905,-0.015184359944187209,0.09271523178807944,0.016113996537488347,-0.18039991210722922,14,121,0.13592233009708737,0.1037037037037037,8.642857142857142,0.1388888888888889,0.18981481481481483,0.05092592592592593,11,685,29,135,0.1037037037037037,0.02727272727272727,4.126721763085399,0.0003679854222295749
56,645976256,0.005,0.02,1.0,0.9999030095039747,0.005194805194805195,0.02017982017982018,0.26490066225165565,0.003995205753096284,0.5714285714285714,0.2913907284768212,0.0070581968304701025,0.4536082474226804,66.30463576158941,0.7380479913293646,89.83783783783784,41.2840184930651,0.7136463277719354,57.849409275260086,0.006993006993006993,0.006993006993006993,0.9999992205979313,0.271523178807947,0.005326941004128379,0.5061728395061729,50.971688741721856,0.732378156424036,69.59750000000001,0.019867549668874163,0.0017312558263417235,-0.052564592083492456,-9.687670248656758,-0.018731828652100657,0.02649006622516553,0.0030629910773738184,-0.11782032400589099,4,23,0.036036036036036036,0.14814814814814814,5.75,0.09767441860465116,0.11627906976744186,0.018604651162790697,4,108,7,27,0.14814814814814814,0.037037037037037035,4.521739130434782,0.0639738221482326
56,645976256,0.005,0.05,1.0,0.9979068771691071,0.005194805194805195,0.05014985014985015,0.26490066225165565,0.003995205753096284,0.5714285714285714,0.3443708609271523,0.013450526035424158,0.33986928104575165,66.30463576158941,0.7380479913293646,89.83783783783784,25.602780145564225,0.6645679272810493,38.525452545254524,0.012387612387612388,0.012387612387612388,0.9999864263386397,0.2781456953642384,0.010653882008256758,0.3442622950819672,26.107450331125825,0.7296276717606588,35.781880733944945,0.06622516556291391,0.0027966440271673994,-0.004393014036215559,-0.5046701855616007,-0.0650597444796095,0.07947019867549665,0.009455320282327873,-0.23155929038281975,12,71,0.10810810810810811,0.14457831325301204,5.916666666666667,0.09767441860465116,0.13953488372093023,0.04186046511627907,9,351,24,83,0.14457831325301204,0.04477611940298507,3.6056338028169015,0.0044308056947633435
56,645976256,0.005,0.1,1.0,0.9826058478988442,0.005194805194805195,0.1000999000999001,0.26490066225165565,0.003995205753096284,0.5714285714285714,0.40397350993377484,0.02317219336795845,0.25957446808510637,66.30463576158941,0.7380479913293646,89.83783783783784,17.433546471797214,0.6101653597692276,28.571839080459775,0.02117882117882118,0.02117882117882118,0.9998944180986075,0.32450331125827814,0.01797842588893328,0.266304347826087,18.049595290654892,0.6878633897154312,26.240087145969497,0.0794701986754967,0.005193767479025169,-0.006729879740980604,-0.6160488188576778,-0.07769802994620356,0.1390728476821192,0.019176987614862164,-0.31185410334346503,21,144,0.1891891891891892,0.12727272727272726,6.857142857142857,0.09767441860465116,0.16744186046511628,0.06976744186046512,15,760,43,165,0.12727272727272726,0.03697478991596639,3.7982954545454546,6.401514062472365e-05
56,645976256,0.01,0.02,0.9999945719714284,0.9999030095039747,0.01018981018981019,0.02017982017982018,0.271523178807947,0.008523105606605406,0.3904761904761905,0.2913907284768212,0.010653882008256758,0.3548387096774194,31.85730546357616,0.7347390799638852,43.35866477272728,27.350662251655628,0.7162400080586284,38.18644859813083,0.011788211788211789,0.011788211788211789,0.999987441920449,0.2781456953642384,0.010387534958050339,0.35,26.776872134488027,0.7294312977405375,36.709244883556806,0.013245033112582794,0.000266347050206419,0.004838709677419395,0.5737901171676008,-0.01319128968190908,0.019867549668874163,0.002130776401651352,-0.035637480798771104,3,16,0.02727272727272727,0.15789473684210525,5.333333333333333,0.12558139534883722,0.13488372093023257,0.009302325581395349,2,73,6,19,0.15789473684210525,0.05555555555555555,3.1875,0.17762201559565854
