repeat,split_seed,main_target_fpr,lower_target_fpr,main_threshold,lower_threshold,matched_zebra_threshold,explicit_negative_N,baseline_explicit_negative_FP,rescued_explicit_negative_FP,matched_zebra_explicit_negative_FP,baseline_explicit_negative_FPR,rescued_explicit_negative_FPR,matched_zebra_explicit_negative_FPR,rescue_minus_baseline_explicit_negative_FPR,matched_minus_baseline_explicit_negative_FPR,rescue_minus_matched_explicit_negative_FPR,rescue_minus_matched_explicit_negative_FP
44,671120558,0.01,0.1,0.9999929791081557,0.980961032876446,0.9996367274960288,202,31,44,48,0.15346534653465346,0.21782178217821782,0.2376237623762376,0.06435643564356436,0.08415841584158415,-0.019801980198019792,-4
45,1458797372,0.005,0.02,1.0,0.999877215165595,0.9999979137735362,222,25,27,29,0.11261261261261261,0.12162162162162163,0.13063063063063063,0.009009009009009014,0.018018018018018014,-0.009009009009009,-2
45,1458797372,0.005,0.05,1.0,0.9973413751632194,0.9999563641574984,222,25,32,39,0.11261261261261261,0.14414414414414414,0.17567567567567569,0.03153153153153153,0.06306306306306307,-0.03153153153153154,-7
45,1458797372,0.005,0.1,1.0,0.9817726269399306,0.9997501360240014,222,25,39,45,0.11261261261261261,0.17567567567567569,0.20270270270270271,0.06306306306306307,0.0900900900900901,-0.02702702702702703,-6
45,1458797372,0.01,0.02,0.9999919984462264,0.999877215165595,0.9999797929058492,222,32,33,35,0.14414414414414414,0.14864864864864866,0.15765765765765766,0.004504504504504514,0.013513513513513514,-0.009009009009009,-2
45,1458797372,0.01,0.05,0.9999919984462264,0.9973413751632194,0.9998852001390648,222,32,38,41,0.14414414414414414,0.17117117117117117,0.18468468468468469,0.02702702702702703,0.04054054054054054,-0.013513513513513514,-3
45,1458797372,0.01,0.1,0.9999919984462264,0.9817726269399306,0.999537633493382,222,32,45,54,0.14414414414414414,0.20270270270270271,0.24324324324324326,0.05855855855855857,0.09909909909909911,-0.04054054054054054,-9
46,580774804,0.005,0.02,0.9999995174414168,0.999868863665675,0.9999973357723916,224,29,31,31,0.12946428571428573,0.13839285714285715,0.13839285714285715,0.008928571428571425,0.008928571428571425,0.0,0
46,580774804,0.005,0.05,0.9999995174414168,0.9973384237702996,0.9999668814870548,224,29,36,39,0.12946428571428573,0.16071428571428573,0.17410714285714285,0.03125,0.04464285714285712,-0.013392857142857123,-3
46,580774804,0.005,0.1,0.9999995174414168,0.980093138739822,0.999737178590786,224,29,45,50,0.12946428571428573,0.20089285714285715,0.22321428571428573,0.07142857142857142,0.09375,-0.022321428571428575,-5
46,580774804,0.01,0.02,0.9999933791890818,0.999868863665675,0.9999867865381666,224,33,35,35,0.14732142857142858,0.15625,0.15625,0.008928571428571425,0.008928571428571425,0.0,0
46,580774804,0.01,0.05,0.9999933791890818,0.9973384237702996,0.9998978088227246,224,33,40,43,0.14732142857142858,0.17857142857142858,0.19196428571428573,0.03125,0.04464285714285715,-0.01339285714285715,-3
46,580774804,0.01,0.1,0.9999933791890818,0.980093138739822,0.999460215578568,224,33,49,57,0.14732142857142858,0.21875,0.2544642857142857,0.07142857142857142,0.10714285714285712,-0.0357142857142857,-8
47,1668862344,0.005,0.02,0.9999994921659836,0.9998655968097284,0.9999954343008,206,28,30,30,0.13592233009708737,0.14563106796116504,0.14563106796116504,0.009708737864077666,0.009708737864077666,0.0,0
47,1668862344,0.005,0.05,0.9999994921659836,0.997573690195281,0.999945618796042,206,28,31,37,0.13592233009708737,0.15048543689320387,0.1796116504854369,0.014563106796116498,0.04368932038834952,-0.029126213592233025,-6
47,1668862344,0.005,0.1,0.9999994921659836,0.9797010370856476,0.9997674619580936,206,28,39,43,0.13592233009708737,0.18932038834951456,0.2087378640776699,0.05339805825242719,0.07281553398058252,-0.01941747572815533,-4
47,1668862344,0.01,0.02,0.9999884265003892,0.9998655968097284,0.9999664024835376,206,31,33,35,0.15048543689320387,0.16019417475728157,0.16990291262135923,0.009708737864077693,0.01941747572815536,-0.009708737864077666,-2
47,1668862344,0.01,0.05,0.9999884265003892,0.997573690195281,0.9998891163113128,206,31,34,41,0.15048543689320387,0.1650485436893204,0.19902912621359223,0.014563106796116526,0.048543689320388356,-0.03398058252427183,-7
47,1668862344,0.01,0.1,0.9999884265003892,0.9797010370856476,0.9996051551002836,206,31,42,45,0.15048543689320387,0.20388349514563106,0.21844660194174756,0.05339805825242719,0.06796116504854369,-0.014563106796116498,-3
48,1319546964,0.005,0.02,0.9999994921659836,0.9998768150053636,0.9999950135865592,235,33,36,40,0.14042553191489363,0.15319148936170213,0.1702127659574468,0.012765957446808501,0.02978723404255318,-0.017021276595744678,-4
48,1319546964,0.005,0.05,0.9999994921659836,0.99756778237015,0.9999664024835376,235,33,41,43,0.14042553191489363,0.17446808510638298,0.1829787234042553,0.034042553191489355,0.04255319148936168,-0.008510638297872325,-2
48,1319546964,0.005,0.1,0.9999994921659836,0.9820748783347828,0.9997816770494408,235,33,49,51,0.14042553191489363,0.20851063829787234,0.2170212765957447,0.06808510638297871,0.07659574468085106,-0.008510638297872353,-2
48,1319546964,0.01,0.02,0.9999884265003892,0.9998768150053636,0.9999782534996112,235,41,43,42,0.17446808510638298,0.1829787234042553,0.17872340425531916,0.008510638297872325,0.004255319148936176,0.004255319148936149,1
48,1319546964,0.01,0.05,0.9999884265003892,0.99756778237015,0.9998973021146108,235,41,48,46,0.17446808510638298,0.20425531914893616,0.19574468085106383,0.02978723404255318,0.021276595744680854,0.008510638297872325,2
48,1319546964,0.01,0.1,0.9999884265003892,0.9820748783347828,0.9996591898479668,235,41,56,54,0.17446808510638298,0.23829787234042554,0.2297872340425532,0.06382978723404256,0.05531914893617021,0.008510638297872353,2
49,924631541,0.005,0.02,0.9999994461491432,0.9998571130886283,0.9999954343008,213,32,37,35,0.15023474178403756,0.17370892018779344,0.1643192488262911,0.023474178403755874,0.01408450704225353,0.009389671361502344,2
49,924631541,0.005,0.05,0.9999994461491432,0.9972643926022332,0.9999613680353744,213,32,42,38,0.15023474178403756,0.19718309859154928,0.1784037558685446,0.04694835680751172,0.028169014084507032,0.01877934272300469,4
49,924631541,0.005,0.1,0.9999994461491432,0.9820820460074996,0.9997501360240014,213,32,47,51,0.15023474178403756,0.22065727699530516,0.23943661971830985,0.0704225352112676,0.08920187793427228,-0.01877934272300469,-4
49,924631541,0.01,0.02,0.9999913336771324,0.9998571130886283,0.9999713129254244,213,35,39,37,0.1643192488262911,0.18309859154929578,0.17370892018779344,0.01877934272300469,0.009389671361502344,0.009389671361502344,2
49,924631541,0.01,0.05,0.9999913336771324,0.9972643926022332,0.9998954112860332,213,35,44,43,0.1643192488262911,0.20657276995305165,0.20187793427230047,0.04225352112676056,0.03755868544600938,0.004694835680751186,1
49,924631541,0.01,0.1,0.9999913336771324,0.9820820460074996,0.9995949207733426,213,35,49,54,0.1643192488262911,0.2300469483568075,0.2535211267605634,0.06572769953051641,0.08920187793427228,-0.023474178403755874,-5
50,689853921,0.005,0.02,0.9999994921659836,0.9998715935359966,0.9999963014112456,212,28,30,31,0.1320754716981132,0.14150943396226415,0.14622641509433962,0.009433962264150941,0.014150943396226412,-0.004716981132075471,-1
50,689853921,0.005,0.05,0.9999994921659836,0.997655811650268,0.9999697502302928,212,28,35,34,0.1320754716981132,0.1650943396226415,0.16037735849056603,0.033018867924528295,0.028301886792452824,0.004716981132075471,1
50,689853921,0.005,0.1,0.9999994921659836,0.982398031930414,0.9997017270824048,212,28,43,48,0.1320754716981132,0.2028301886792453,0.22641509433962265,0.07075471698113209,0.09433962264150944,-0.023584905660377353,-5
50,689853921,0.01,0.02,0.9999929562828902,0.9998715935359966,0.9999861978578564,212,31,32,33,0.14622641509433962,0.1509433962264151,0.15566037735849056,0.004716981132075471,0.009433962264150941,-0.004716981132075471,-1
50,689853921,0.01,0.05,0.9999929562828902,0.997655811650268,0.9999111712231924,212,31,37,39,0.14622641509433962,0.17452830188679244,0.18396226415094338,0.028301886792452824,0.037735849056603765,-0.009433962264150941,-2
50,689853921,0.01,0.1,0.9999929562828902,0.982398031930414,0.999553646004464,212,31,45,52,0.14622641509433962,0.21226415094339623,0.24528301886792453,0.06603773584905662,0.09905660377358491,-0.033018867924528295,-7
51,1904956689,0.005,0.02,0.9999994921659836,0.9998852001390648,0.9999969165430932,224,30,32,35,0.13392857142857142,0.14285714285714285,0.15625,0.008928571428571425,0.022321428571428575,-0.01339285714285715,-3
51,1904956689,0.005,0.05,0.9999994921659836,0.997573690195281,0.9999773096288324,224,30,39,40,0.13392857142857142,0.17410714285714285,0.17857142857142858,0.040178571428571425,0.04464285714285715,-0.004464285714285726,-1
51,1904956689,0.005,0.1,0.9999994921659836,0.9829310009076384,0.9998207005084748,224,30,46,49,0.13392857142857142,0.20535714285714285,0.21875,0.07142857142857142,0.08482142857142858,-0.01339285714285715,-3
51,1904956689,0.01,0.02,0.9999924155765956,0.9998852001390648,0.9999799638794944,224,36,37,39,0.16071428571428573,0.16517857142857142,0.17410714285714285,0.004464285714285698,0.013392857142857123,-0.008928571428571425,-2
51,1904956689,0.01,0.05,0.9999924155765956,0.997573690195281,0.9999403215156756,224,36,44,42,0.16071428571428573,0.19642857142857142,0.1875,0.0357142857142857,0.026785714285714274,0.008928571428571425,2
51,1904956689,0.01,0.1,0.9999924155765956,0.9829310009076384,0.9996584050140284,224,36,51,54,0.16071428571428573,0.22767857142857142,0.24107142857142858,0.0669642857142857,0.08035714285714285,-0.01339285714285715,-3
52,984179411,0.005,0.02,1.0,0.9998891163113128,0.9999979068800242,212,23,27,26,0.10849056603773585,0.12735849056603774,0.12264150943396226,0.018867924528301883,0.014150943396226412,0.004716981132075471,1
52,984179411,0.005,0.05,1.0,0.9975279387027886,0.999972144548206,212,23,32,31,0.10849056603773585,0.1509433962264151,0.14622641509433962,0.042452830188679236,0.037735849056603765,0.004716981132075471,1
52,984179411,0.005,0.1,1.0,0.9820820460074996,0.9998458397164376,212,23,39,41,0.10849056603773585,0.18396226415094338,0.19339622641509435,0.07547169811320753,0.0849056603773585,-0.009433962264150969,-2
52,984179411,0.01,0.02,0.9999922547927655,0.9998891163113128,0.9999799638794944,212,27,30,30,0.12735849056603774,0.14150943396226415,0.14150943396226415,0.014150943396226412,0.014150943396226412,0.0,0
52,984179411,0.01,0.05,0.9999922547927655,0.9975279387027886,0.9999264595012858,212,27,35,37,0.12735849056603774,0.1650943396226415,0.17452830188679244,0.037735849056603765,0.047169811320754707,-0.009433962264150941,-2
52,984179411,0.01,0.1,0.9999922547927655,0.9820820460074996,0.9997302190312224,212,27,42,44,0.12735849056603774,0.19811320754716982,0.20754716981132076,0.07075471698113209,0.08018867924528303,-0.009433962264150941,-2
53,481963515,0.005,0.02,1.0,0.9998901474978722,0.9999986392159208,210,25,29,28,0.11904761904761904,0.1380952380952381,0.13333333333333333,0.019047619047619063,0.01428571428571429,0.004761904761904773,1
53,481963515,0.005,0.05,1.0,0.9978680787122596,0.9999819107103814,210,25,32,33,0.11904761904761904,0.1523809523809524,0.15714285714285714,0.033333333333333354,0.0380952380952381,-0.004761904761904745,-1
53,481963515,0.005,0.1,1.0,0.9833839558028776,0.9998032532742824,210,25,39,47,0.11904761904761904,0.18571428571428572,0.22380952380952382,0.06666666666666668,0.10476190476190478,-0.0380952380952381,-8
53,481963515,0.01,0.02,0.999995837994198,0.9998901474978722,0.9999918157878532,210,31,34,32,0.14761904761904762,0.1619047619047619,0.1523809523809524,0.01428571428571429,0.004761904761904773,0.009523809523809518,2
53,481963515,0.01,0.05,0.999995837994198,0.9978680787122596,0.9999403215156756,210,31,37,37,0.14761904761904762,0.1761904761904762,0.1761904761904762,0.02857142857142858,0.02857142857142858,0.0,0
53,481963515,0.01,0.1,0.999995837994198,0.9833839558028776,0.9996911395213504,210,31,44,47,0.14761904761904762,0.20952380952380953,0.22380952380952382,0.06190476190476191,0.0761904761904762,-0.01428571428571429,-3
54,979598361,0.005,0.02,0.999998174892716,0.9997440777489286,0.9999799638794944,229,35,38,41,0.15283842794759825,0.16593886462882096,0.17903930131004367,0.01310043668122271,0.02620087336244542,-0.01310043668122271,-3
54,979598361,0.005,0.05,0.999998174892716,0.996677606733466,0.9998852001390648,229,35,41,53,0.15283842794759825,0.17903930131004367,0.2314410480349345,0.02620087336244542,0.07860262008733626,-0.05240174672489084,-12
54,979598361,0.005,0.1,0.999998174892716,0.982662738114184,0.9995311479193244,229,35,46,63,0.15283842794759825,0.20087336244541484,0.27510917030567683,0.048034934497816595,0.12227074235807858,-0.07423580786026199,-17
54,979598361,0.01,0.02,0.9999642386923678,0.9997440777489286,0.9999393072942124,229,43,45,46,0.18777292576419213,0.1965065502183406,0.20087336244541484,0.008733624454148464,0.01310043668122271,-0.004366812227074246,-1
54,979598361,0.01,0.05,0.9999642386923678,0.996677606733466,0.9997570446193352,229,43,48,57,0.18777292576419213,0.2096069868995633,0.24890829694323144,0.021834061135371174,0.061135371179039305,-0.03930131004366813,-9
54,979598361,0.01,0.1,0.9999642386923678,0.982662738114184,0.999354250701898,229,43,53,65,0.18777292576419213,0.2314410480349345,0.2838427947598253,0.04366812227074238,0.09606986899563319,-0.05240174672489081,-12
55,463435536,0.005,0.02,1.0,0.9999047510856134,0.9999979137735362,216,22,25,27,0.10185185185185185,0.11574074074074074,0.125,0.013888888888888895,0.023148148148148154,-0.009259259259259259,-2
55,463435536,0.005,0.05,1.0,0.997840337290306,0.9999664024835376,216,22,30,34,0.10185185185185185,0.1388888888888889,0.1574074074074074,0.03703703703703705,0.055555555555555566,-0.018518518518518517,-4
55,463435536,0.005,0.1,1.0,0.9834798057209888,0.9997816770494408,216,22,35,43,0.10185185185185185,0.16203703703703703,0.19907407407407407,0.06018518518518519,0.09722222222222222,-0.037037037037037035,-8
55,463435536,0.01,0.02,0.9999946160292668,0.9999047510856134,0.9999861978578564,216,30,31,33,0.1388888888888889,0.14351851851851852,0.1527777777777778,0.0046296296296296224,0.013888888888888895,-0.009259259259259273,-2
55,463435536,0.01,0.05,0.9999946160292668,0.997840337290306,0.9999111712231924,216,30,36,38,0.1388888888888889,0.16666666666666666,0.17592592592592593,0.027777777777777762,0.037037037037037035,-0.009259259259259273,-2
55,463435536,0.01,0.1,0.9999946160292668,0.9834798057209888,0.99962411746681,216,30,41,50,0.1388888888888889,0.18981481481481483,0.23148148148148148,0.05092592592592593,0.09259259259259259,-0.04166666666666666,-9
56,645976256,0.005,0.02,1.0,0.9999030095039748,0.9999992205979312,215,21,25,24,0.09767441860465116,0.11627906976744186,0.11162790697674418,0.018604651162790697,0.013953488372093023,0.004651162790697674,1
56,645976256,0.005,0.05,1.0,0.9979068771691072,0.9999864263386395,215,21,30,28,0.09767441860465116,0.13953488372093023,0.13023255813953488,0.04186046511627907,0.03255813953488372,0.009302325581395349,2
56,645976256,0.005,0.1,1.0,0.9826058478988442,0.9998944180986076,215,21,36,35,0.09767441860465116,0.16744186046511628,0.16279069767441862,0.06976744186046512,0.06511627906976745,0.0046511627906976605,1
56,645976256,0.01,0.02,0.9999945719714284,0.9999030095039748,0.999987441920449,215,27,29,28,0.12558139534883722,0.13488372093023257,0.13023255813953488,0.009302325581395349,0.0046511627906976605,0.004651162790697688,1
56,645976256,0.01,0.05,0.9999945719714284,0.9979068771691072,0.9999503215515664,215,27,34,32,0.12558139534883722,0.15813953488372093,0.14883720930232558,0.03255813953488371,0.023255813953488358,0.009302325581395349,2
56,645976256,0.01,0.1,0.9999945719714284,0.9826058478988442,0.9997890438630456,215,27,40,39,0.12558139534883722,0.18604651162790697,0.1813953488372093,0.06046511627906975,0.05581395348837209,0.0046511627906976605,1
57,1692690880,0.005,0.02,0.999999485149926,0.9998852001390648,0.99999616409517,217,32,35,35,0.14746543778801843,0.16129032258064516,0.16129032258064516,0.013824884792626724,0.013824884792626724,0.0,0
57,1692690880,0.005,0.05,0.999999485149926,0.9978257755549748,0.9999613680353744,217,32,38,38,0.14746543778801843,0.17511520737327188,0.17511520737327188,0.027649769585253448,0.027649769585253448,0.0,0
57,1692690880,0.005,0.1,0.999999485149926,0.9829411409202298,0.9997486623803514,217,32,47,49,0.14746543778801843,0.21658986175115208,0.22580645161290322,0.06912442396313365,0.07834101382488479,-0.00921658986175114,-2
57,1692690880,0.01,0.02,0.9999931779316148,0.9998852001390648,0.9999799638794944,217,35,38,37,0.16129032258064516,0.17511520737327188,0.17050691244239632,0.013824884792626724,0.009216589861751168,0.004608294930875556,1
57,1692690880,0.01,0.05,0.9999931779316148,0.9978257755549748,0.9999047510856134,217,35,41,43,0.16129032258064516,0.1889400921658986,0.19815668202764977,0.027649769585253448,0.036866359447004615,-0.009216589861751168,-2
57,1692690880,0.01,0.1,0.9999931779316148,0.9829411409202298,0.9995611778856012,217,35,50,56,0.16129032258064516,0.2304147465437788,0.25806451612903225,0.06912442396313365,0.0967741935483871,-0.027649769585253448,-6
58,1078088579,0.005,0.02,0.9999995174414168,0.9999259997709004,0.9999953115700329,222,33,34,39,0.14864864864864866,0.15315315315315314,0.17567567567567569,0.004504504504504486,0.02702702702702703,-0.022522522522522542,-5
58,1078088579,0.005,0.05,0.9999995174414168,0.9979068771691072,0.9999714164759173,222,33,38,43,0.14864864864864866,0.17117117117117117,0.19369369369369369,0.022522522522522515,0.04504504504504503,-0.022522522522522515,-5
58,1078088579,0.005,0.1,0.9999995174414168,0.983795658108372,0.9998768348595432,222,33,44,49,0.14864864864864866,0.1981981981981982,0.22072072072072071,0.04954954954954954,0.07207207207207206,-0.022522522522522515,-5
58,1078088579,0.01,0.02,0.999992744128468,0.9999259997709004,0.9999844655818464,222,39,40,42,0.17567567567567569,0.18018018018018017,0.1891891891891892,0.004504504504504486,0.013513513513513514,-0.009009009009009028,-2
58,1078088579,0.01,0.05,0.999992744128468,0.9979068771691072,0.9999500244905944,222,39,44,44,0.17567567567567569,0.1981981981981982,0.1981981981981982,0.022522522522522515,0.022522522522522515,0.0,0
58,1078088579,0.01,0.1,0.999992744128468,0.983795658108372,0.999758632734696,222,39,50,54,0.17567567567567569,0.22522522522522523,0.24324324324324326,0.04954954954954954,0.06756756756756757,-0.01801801801801803,-4
59,951070506,0.005,0.02,0.999999854228829,0.9998768348595432,0.999995802861222,234,25,27,32,0.10683760683760683,0.11538461538461539,0.13675213675213677,0.008547008547008558,0.029914529914529933,-0.021367521367521375,-5
59,951070506,0.005,0.05,0.999999854228829,0.9969084720243472,0.999966821281401,234,25,35,37,0.10683760683760683,0.14957264957264957,0.1581196581196581,0.042735042735042736,0.05128205128205128,-0.008547008547008544,-2
59,951070506,0.005,0.1,0.999999854228829,0.981225828120702,0.9997302190312224,234,25,43,50,0.10683760683760683,0.18376068376068377,0.21367521367521367,0.07692307692307694,0.10683760683760683,-0.02991452991452989,-7
59,951070506,0.01,0.02,0.999992744128468,0.9998768348595432,0.9999735833401958,234,32,33,37,0.13675213675213677,0.14102564102564102,0.1581196581196581,0.004273504273504258,0.021367521367521347,-0.01709401709401709,-4
59,951070506,0.01,0.05,0.999992744128468,0.9969084720243472,0.9999047510856134,234,32,41,42,0.13675213675213677,0.1752136752136752,0.1794871794871795,0.038461538461538436,0.04273504273504272,-0.004273504273504286,-1
59,951070506,0.01,0.1,0.999992744128468,0.981225828120702,0.9994885128442794,234,32,49,58,0.13675213675213677,0.2094017094017094,0.24786324786324787,0.07264957264957264,0.1111111111111111,-0.038461538461538464,-9
60,1869144269,0.005,0.02,0.9999994921659836,0.999863933948589,0.999997310893446,225,31,35,33,0.13777777777777778,0.15555555555555556,0.14666666666666667,0.01777777777777778,0.00888888888888889,0.00888888888888889,2
60,1869144269,0.005,0.05,0.9999994921659836,0.9970023472700462,0.999972144548206,225,31,41,36,0.13777777777777778,0.18222222222222223,0.16,0.04444444444444445,0.022222222222222227,0.022222222222222227,5
60,1869144269,0.005,0.1,0.9999994921659836,0.981679706206141,0.9997162558346648,225,31,48,49,0.13777777777777778,0.21333333333333335,0.21777777777777776,0.07555555555555557,0.07999999999999999,-0.0044444444444444176,-1
60,1869144269,0.01,0.02,0.999992744128468,0.999863933948589,0.9999837716416384,225,33,36,36,0.14666666666666667,0.16,0.16,0.013333333333333336,0.013333333333333336,0.0,0
60,1869144269,0.01,0.05,0.999992744128468,0.9970023472700462,0.9999134989027836,225,33,42,42,0.14666666666666667,0.18666666666666668,0.18666666666666668,0.04000000000000001,0.04000000000000001,0.0,0
60,1869144269,0.01,0.1,0.999992744128468,0.981679706206141,0.9995227476960729,225,33,49,56,0.14666666666666667,0.21777777777777776,0.24888888888888888,0.0711111111111111,0.10222222222222221,-0.031111111111111117,-7
61,95147447,0.005,0.02,1.0,0.9998781256296948,0.9999967463769356,223,21,25,29,0.09417040358744394,0.11210762331838565,0.13004484304932734,0.017937219730941714,0.0358744394618834,-0.017937219730941686,-4
61,95147447,0.005,0.05,1.0,0.997475957308512,0.9999664024835376,223,21,28,32,0.09417040358744394,0.12556053811659193,0.14349775784753363,0.03139013452914799,0.04932735426008969,-0.0179372197309417,-4
61,95147447,0.005,0.1,1.0,0.9834762825466976,0.9997178512029856,223,21,35,45,0.09417040358744394,0.15695067264573992,0.20179372197309417,0.06278026905829598,0.10762331838565023,-0.04484304932735425,-10
61,95147447,0.01,0.02,0.9999918157878532,0.9998781256296948,0.9999793072434742,223,29,31,30,0.13004484304932734,0.13901345291479822,0.13452914798206278,0.008968609865470878,0.004484304932735439,0.004484304932735439,1
61,95147447,0.01,0.05,0.9999918157878532,0.997475957308512,0.9999030095039748,223,29,34,35,0.13004484304932734,0.15246636771300448,0.15695067264573992,0.02242152466367714,0.026905829596412578,-0.004484304932735439,-1
61,95147447,0.01,0.1,0.9999918157878532,0.9834762825466976,0.999543052779244,223,29,41,50,0.13004484304932734,0.18385650224215247,0.2242152466367713,0.05381165919282513,0.09417040358744397,-0.04035874439461884,-9
62,338907585,0.005,0.02,0.999999375417446,0.9998954112860332,0.9999954343008,208,32,33,35,0.15384615384615385,0.15865384615384615,0.16826923076923078,0.004807692307692291,0.014423076923076927,-0.009615384615384637,-2
62,338907585,0.005,0.05,0.999999375417446,0.997995066327114,0.9999600929409568,208,32,35,40,0.15384615384615385,0.16826923076923078,0.19230769230769232,0.014423076923076927,0.038461538461538464,-0.024038461538461536,-5
62,338907585,0.005,0.1,0.999999375417446,0.9835839766390332,0.9997451532193556,208,32,41,48,0.15384615384615385,0.1971153846153846,0.23076923076923078,0.043269230769230754,0.07692307692307693,-0.03365384615384617,-7
62,338907585,0.01,0.02,0.99998718764698,0.9998954112860332,0.9999781610593972,208,37,38,38,0.1778846153846154,0.18269230769230768,0.18269230769230768,0.004807692307692291,0.004807692307692291,0.0,0
62,338907585,0.01,0.05,0.99998718764698,0.997995066327114,0.9999030095039748,208,37,40,43,0.1778846153846154,0.19230769230769232,0.20673076923076922,0.014423076923076927,0.028846153846153827,-0.0144230769230769,-3
62,338907585,0.01,0.1,0.99998718764698,0.9835839766390332,0.9996115398216324,208,37,46,52,0.1778846153846154,0.22115384615384615,0.25,0.043269230769230754,0.07211538461538461,-0.028846153846153855,-6
63,839785010,0.005,0.02,0.9999999413113496,0.9998945300611184,0.999998174892716,216,27,28,29,0.125,0.12962962962962962,0.13425925925925927,0.0046296296296296224,0.009259259259259273,-0.00462962962962965,-1
63,839785010,0.005,0.05,0.9999999413113496,0.9973460814823714,0.9999713129254244,216,27,36,33,0.125,0.16666666666666666,0.1527777777777778,0.04166666666666666,0.02777777777777779,0.013888888888888867,3
63,839785010,0.005,0.1,0.9999999413113496,0.9830688053854024,0.9997886400606154,216,27,39,43,0.125,0.18055555555555555,0.19907407407407407,0.05555555555555555,0.07407407407407407,-0.018518518518518517,-4
63,839785010,0.01,0.02,0.999991431642652,0.9998945300611184,0.9999833850216238,216,32,33,33,0.14814814814814814,0.1527777777777778,0.1527777777777778,0.00462962962962965,0.00462962962962965,0.0,0
63,839785010,0.01,0.05,0.999991431642652,0.9973460814823714,0.9999325413463428,216,32,41,36,0.14814814814814814,0.18981481481481483,0.16666666666666666,0.041666666666666685,0.018518518518518517,0.023148148148148168,5
63,839785010,0.01,0.1,0.999991431642652,0.9830688053854024,0.9995611932925184,216,32,44,52,0.14814814814814814,0.2037037037037037,0.24074074074074073,0.05555555555555555,0.09259259259259259,-0.037037037037037035,-8
64,299551996,0.005,0.02,0.9999999180197588,0.9998785566754406,0.9999973527870588,212,25,28,27,0.1179245283018868,0.1320754716981132,0.12735849056603774,0.014150943396226412,0.009433962264150941,0.004716981132075471,1
64,299551996,0.005,0.05,0.9999999180197588,0.9980373170382724,0.9999672256704972,212,25,30,32,0.1179245283018868,0.14150943396226415,0.1509433962264151,0.023584905660377353,0.033018867924528295,-0.009433962264150941,-2
64,299551996,0.005,0.1,0.9999999180197588,0.9852651300912428,0.9997890438630456,212,25,37,40,0.1179245283018868,0.17452830188679244,0.18867924528301888,0.05660377358490565,0.07075471698113209,-0.01415094339622644,-3
64,299551996,0.01,0.02,0.9999919324775716,0.9998785566754406,0.9999833850216238,212,29,31,31,0.13679245283018868,0.14622641509433962,0.14622641509433962,0.009433962264150941,0.009433962264150941,0.0,0
64,299551996,0.01,0.05,0.9999919324775716,0.9980373170382724,0.9998998557092612,212,29,33,36,0.13679245283018868,0.15566037735849056,0.16981132075471697,0.018867924528301883,0.033018867924528295,-0.014150943396226412,-3
64,299551996,0.01,0.1,0.9999919324775716,0.9852651300912428,0.9996965874293768,212,29,40,40,0.13679245283018868,0.18867924528301888,0.18867924528301888,0.051886792452830205,0.051886792452830205,0.0,0
65,1235164908,0.005,0.02,1.0,0.9998708472605848,0.9999988484929496,212,22,26,25,0.10377358490566038,0.12264150943396226,0.1179245283018868,0.018867924528301883,0.014150943396226412,0.004716981132075471,1
65,1235164908,0.005,0.05,1.0,0.9970453651865387,0.9999636664027148,212,22,32,31,0.10377358490566038,0.1509433962264151,0.14622641509433962,0.047169811320754707,0.042452830188679236,0.004716981132075471,1
65,1235164908,0.005,0.1,1.0,0.9820354261253031,0.9998258062312284,212,22,40,42,0.10377358490566038,0.18867924528301888,0.19811320754716982,0.0849056603773585,0.09433962264150944,-0.009433962264150941,-2
65,1235164908,0.01,0.02,0.9999961708654124,0.9998708472605848,0.9999929791081557,212,27,30,27,0.12735849056603774,0.14150943396226415,0.12735849056603774,0.014150943396226412,0.0,0.014150943396226412,3
65,1235164908,0.01,0.05,0.9999961708654124,0.9970453651865387,0.9998954112860332,212,27,36,37,0.12735849056603774,0.16981132075471697,0.17452830188679244,0.042452830188679236,0.047169811320754707,-0.004716981132075471,-1
65,1235164908,0.01,0.1,0.9999961708654124,0.9820354261253031,0.9996051588980992,212,27,44,51,0.12735849056603774,0.20754716981132076,0.24056603773584906,0.08018867924528303,0.11320754716981132,-0.033018867924528295,-7
66,1198000020,0.005,0.02,0.9999995174414168,0.9998207465381286,0.9999970922046212,211,28,31,32,0.13270142180094788,0.14691943127962084,0.15165876777251186,0.014218009478672966,0.018957345971563982,-0.0047393364928910164,-1
66,1198000020,0.005,0.05,0.9999995174414168,0.9970423141830596,0.999958471602496,211,28,35,38,0.13270142180094788,0.16587677725118483,0.18009478672985782,0.03317535545023695,0.04739336492890994,-0.014218009478672994,-3
66,1198000020,0.005,0.1,0.9999995174414168,0.9823280879648942,0.9997360565750836,211,28,41,53,0.13270142180094788,0.1943127962085308,0.25118483412322273,0.061611374407582936,0.11848341232227486,-0.05687203791469192,-12
66,1198000020,0.01,0.02,0.9999918433134992,0.9998207465381286,0.9999735833401958,211,33,36,37,0.15639810426540285,0.17061611374407584,0.17535545023696683,0.014218009478672994,0.018957345971563982,-0.004739336492890989,-1
66,1198000020,0.01,0.05,0.9999918433134992,0.9970423141830596,0.9998781256296948,211,33,40,46,0.15639810426540285,0.1895734597156398,0.21800947867298578,0.03317535545023695,0.061611374407582936,-0.028436018957345988,-6
