fpr,tpr,threshold,model
0.012625859037877578,0.30952380952380953,0.9999774764569359,ZeBRA
0.012705769538117308,0.30952380952380953,0.9999773096288325,ZeBRA
0.01278568003835704,0.30952380952380953,0.9999767665490593,ZeBRA
0.012865590538596771,0.30952380952380953,0.9999741127478373,ZeBRA
0.012945501038836503,0.30952380952380953,0.9999735833401958,ZeBRA
0.013025411539076234,0.30952380952380953,0.9999732356191968,ZeBRA
0.013105322039315966,0.30952380952380953,0.999972144548206,ZeBRA
0.013105322039315966,0.3134920634920635,0.9999715961496695,ZeBRA
0.013185232539555697,0.3134920634920635,0.9999714164759171,ZeBRA
0.01326514303979543,0.3134920634920635,0.9999713129254243,ZeBRA
0.01334505354003516,0.3134920634920635,0.9999704959565018,ZeBRA
0.013424964040274892,0.3134920634920635,0.9999702987459821,ZeBRA
0.013504874540514624,0.3134920634920635,0.9999697502302927,ZeBRA
0.013584785040754355,0.3134920634920635,0.999969413479294,ZeBRA
0.013664695540994087,0.3134920634920635,0.9999684243893474,ZeBRA
0.013744606041233818,0.3134920634920635,0.9999676729680808,ZeBRA
0.01382451654147355,0.3134920634920635,0.9999672256704972,ZeBRA
0.01390442704171328,0.3134920634920635,0.9999668814870549,ZeBRA
0.013984337541953013,0.3134920634920635,0.999966821281401,ZeBRA
0.014064248042192744,0.3134920634920635,0.9999664024835377,ZeBRA
0.014144158542432476,0.3134920634920635,0.9999660333513092,ZeBRA
0.014224069042672207,0.3134920634920635,0.9999655057434277,ZeBRA
0.014303979542911939,0.3134920634920635,0.9999642386923678,ZeBRA
0.014303979542911939,0.31746031746031744,0.9999637818055465,ZeBRA
0.01438389004315167,0.31746031746031744,0.9999636664027148,ZeBRA
0.014463800543391402,0.31746031746031744,0.9999628901301855,ZeBRA
0.014543711043631133,0.31746031746031744,0.9999613680353745,ZeBRA
0.014623621543870865,0.31746031746031744,0.9999610609922215,ZeBRA
0.014703532044110595,0.31746031746031744,0.9999605474978028,ZeBRA
0.014783442544350328,0.31746031746031744,0.9999600929409567,ZeBRA
0.014863353044590058,0.31746031746031744,0.9999597017662744,ZeBRA
0.01494326354482979,0.31746031746031744,0.9999594213409755,ZeBRA
0.015023174045069521,0.31746031746031744,0.9999593859027424,ZeBRA
0.015103084545309254,0.31746031746031744,0.999958471602496,ZeBRA
0.015182995045548986,0.31746031746031744,0.9999577829640649,ZeBRA
0.015262905545788717,0.31746031746031744,0.9999567986801895,ZeBRA
0.015342816046028449,0.31746031746031744,0.9999563641574983,ZeBRA
0.01542272654626818,0.31746031746031744,0.9999557233085479,ZeBRA
0.015502637046507912,0.31746031746031744,0.9999554339296193,ZeBRA
0.015582547546747642,0.31746031746031744,0.9999546429679753,ZeBRA
0.015662458046987373,0.31746031746031744,0.9999537292266458,ZeBRA
0.015742368547227107,0.31746031746031744,0.9999531041070363,ZeBRA
0.015822279047466838,0.31746031746031744,0.999951373280233,ZeBRA
0.015902189547706568,0.31746031746031744,0.9999503215515664,ZeBRA
0.0159821000479463,0.31746031746031744,0.9999500244905944,ZeBRA
0.016062010548186033,0.31746031746031744,0.9999491509990347,ZeBRA
0.016141921048425763,0.31746031746031744,0.9999489463230645,ZeBRA
0.016221831548665494,0.31746031746031744,0.9999483360964674,ZeBRA
0.016221831548665494,0.32142857142857145,0.9999483300259241,ZeBRA
0.016301742048905225,0.32142857142857145,0.9999456187960419,ZeBRA
0.01638165254914496,0.32142857142857145,0.999942353933911,ZeBRA
0.01646156304938469,0.32142857142857145,0.9999403215156757,ZeBRA
0.01654147354962442,0.32142857142857145,0.9999393072942124,ZeBRA
0.01662138404986415,0.32142857142857145,0.999938071730088,ZeBRA
0.016701294550103885,0.32142857142857145,0.9999359555238629,ZeBRA
0.016701294550103885,0.3253968253968254,0.9999358226129211,ZeBRA
0.016781205050343615,0.3253968253968254,0.9999353644632779,ZeBRA
0.016861115550583346,0.3253968253968254,0.9999353252539297,ZeBRA
0.01694102605082308,0.3253968253968254,0.9999351737894163,ZeBRA
0.01702093655106281,0.3253968253968254,0.999935097608464,ZeBRA
0.01710084705130254,0.3253968253968254,0.9999325413463429,ZeBRA
0.01718075755154227,0.3253968253968254,0.9999306756331963,ZeBRA
0.017260668051782006,0.3253968253968254,0.9999290892201524,ZeBRA
0.017260668051782006,0.32936507936507936,0.9999284846464048,ZeBRA
0.017340578552021736,0.32936507936507936,0.9999264595012858,ZeBRA
0.017420489052261467,0.32936507936507936,0.9999259997709004,ZeBRA
0.017500399552501197,0.32936507936507936,0.9999251884132263,ZeBRA
0.01758031005274093,0.32936507936507936,0.9999247991327249,ZeBRA
0.017660220552980662,0.32936507936507936,0.9999217097260586,ZeBRA
0.017740131053220393,0.32936507936507936,0.9999194426175463,ZeBRA
